Solubility_log(mol/L),SMILES,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
-8.7052973925,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)NN)c(Cl)c2)c(Cl)c1)C(=O)NN,507.33800000000025,10,4,2.7228,0
-8.7020121255,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Zr+2],377.63599999999997,4,0,1.9028999999999998,1
-8.7,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,252.31599999999997,0,0,5.737200000000003,0
-8.699,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,252.31599999999997,0,0,5.737200000000003,0
-8.699,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,252.31599999999997,0,0,5.737200000000003,0
-8.683,Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2Br)cc1Br,722.483,1,0,8.8164,0
-8.68,Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2Br)cc1Br,722.483,1,0,8.8164,0
-8.68,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,395.3270000000001,0,0,7.9274000000000004,0
-8.68,Clc1cc(Cl)c(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,395.3270000000001,0,0,7.9274000000000004,0
-8.6679,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,278.354,0,0,6.299400000000003,0
-8.6670954079,CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,696.9260000000002,8,4,6.172000000000007,0
-8.66,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,278.354,0,0,6.299400000000003,0
-8.66,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,278.354,0,0,6.299400000000003,0
-8.66,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,278.354,0,0,6.299400000000003,0
-8.65,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.65,Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.65,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.65,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.65,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,540.6590000000002,4,2,7.093000000000002,0
-8.6470570009,CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,723.1769999999998,6,0,14.087899999999973,0
-8.6461429905,O=C1c2c(O)ccc(Nc3ccccc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,376.3240000000001,7,3,3.5250000000000017,1
-8.6456,Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,305.975,1,0,6.1996,0
-8.6280505595,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,424.6690000000002,2,2,7.878600000000009,0
-8.6167666964,COc1cc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(OC)c2)ccc1N=NC(C(C)=O)C(=O)Nc1ccccc1,620.6660000000002,10,2,6.730800000000006,0
-8.6113,CCOc1ccc([Si](C)(C)CCCc2ccc(F)c(Oc3ccccc3)c2)cc1,408.58900000000006,2,0,6.564900000000007,0
-8.6036,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.6,c1ccc2cc3cc4ccccc4cc3cc2c1,228.29399999999998,0,0,5.146200000000003,0
-8.6,c1ccc2cc3cc4ccccc4cc3cc2c1,228.29399999999998,0,0,5.146200000000003,0
-8.6,c1ccc2cc3cc4ccccc4cc3cc2c1,228.29399999999998,0,0,5.146200000000003,0
-8.6,c1ccc2cc3cc4ccccc4cc3cc2c1,228.29399999999998,0,0,5.146200000000003,0
-8.6,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,376.49600000000004,3,0,6.372000000000006,0
-8.6,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,376.49600000000004,3,0,6.372000000000006,0
-8.6,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.6,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.6,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,360.88200000000006,0,0,7.274000000000001,0
-8.6,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.6,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.6,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.6,c1ccc2cc3cc4ccccc4cc3cc2c1,228.29399999999998,0,0,5.146200000000003,0
-8.5901,Clc1cc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,395.3270000000001,0,0,7.9274000000000004,0
-8.5901,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,395.3270000000001,0,0,7.9274000000000004,0
-8.5801,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,360.88200000000006,0,0,7.274000000000001,0
-8.5758,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,376.49600000000004,3,0,6.372000000000006,0
-8.57,CCCCCc1c2ccccc2cc2c1ccc1ccccc12,298.42900000000003,0,0,6.878900000000006,0
-8.56,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,362.5100000000003,4,0,5.941000000000006,0
-8.56,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.56,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.56,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.56,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.56,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.56,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,360.88200000000006,0,0,7.274000000000001,0
-8.55,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1,376.8810000000001,1,0,7.3993,0
-8.55,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,326.437,0,0,6.6206000000000005,0
-8.545917916,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,351.49400000000014,4,1,5.501300000000006,0
-8.5404809541,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1.COc1ccc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(OC)cc4)c(Cl)c3)cc2Cl)C(C)=O)cc1.COc1ccc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4)c(Cl)c3)cc2Cl)C(C)=O)cc1,1978.589999999999,27,6,24.087000000000053,0
-8.53,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,291.99199999999996,0,0,5.967200000000001,0
-8.5296561698,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,338.5760000000001,2,0,7.367200000000008,0
-8.5265601286,CCOC(=O)C1=NN(c2ccccc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccccc4)N=C3C(=O)OCC)c(Cl)c2)cc1Cl,739.576,12,0,7.496800000000007,0
-8.5234,Cc1c2ccccc2c2ccc3cccc4ccc1c2c43,266.343,0,0,6.045620000000003,0
-8.5224,Cc1cc2cccc3ccc4c5ccccc5cc1c4c32,266.343,0,0,6.045620000000003,0
-8.520248661,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,430.7170000000003,2,1,8.840260000000002,0
-8.5104350823,[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],323.918,0,0,-0.8585,1
-8.5058697258,Cc1c(O)cc2c(c1C)OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,416.6900000000003,2,1,8.531840000000004,0
-8.4989,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,252.31599999999997,0,0,5.640400000000003,0
-8.4901,Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1,395.3270000000001,0,0,7.9274000000000004,0
-8.49,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,252.31599999999997,0,0,5.640400000000003,0
-8.49,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,252.31599999999997,0,0,5.640400000000003,0
-8.49,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,252.31599999999997,0,0,5.640400000000003,0
-8.49,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,252.31599999999997,0,0,5.640400000000003,0
-8.49,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,371.524,2,0,5.9961000000000055,0
-8.49,Clc1cc(Oc2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,376.8810000000001,1,0,7.3993,0
-8.49,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,252.31599999999997,0,0,5.640400000000003,0
-8.4806,c1ccc2c(c1)-c1cccc3cc4c(ccc5ccccc54)c-2c13,302.37600000000003,0,0,6.793600000000003,0
-8.48,Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.48,Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.4790833317,COc1ccc(C(=O)Nc2ccccc2)cc1N/N=C1\C(=O)C(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)=Cc2ccccc21,572.5810000000004,7,5,4.538100000000003,0
-8.4761487948,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCc1ccccc1)c64)C(=O)N(CCc1ccccc1)C5=O,598.6580000000004,4,0,7.414600000000008,0
-8.4746,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,506.9880000000006,0,0,14.289599999999968,0
-8.47,Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,376.8810000000001,1,0,7.399300000000001,0
-8.4645677849,COc1ccccc1NC(=O)C1=Cc2ccccc2/C(=N\Nc2cc(Cl)ccc2Cl)C1=O,466.3240000000001,5,2,5.423000000000003,0
-8.4626870474,CC(=O)C(N=Nc1cc(Cl)c(-c2cc(Cl)c(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)cc2Cl)cc1Cl)C(=O)Nc1ccc(C)cc1C,754.5020000000001,8,2,10.560879999999992,0
-8.46,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)(CCC=C(c5cc(Cl)c(O)c(C(=O)O)c5)c5cc(Cl)c(O)c(C(=O)O)c5)CCC4(C)C3CCC12C,781.9019999999998,4,4,13.140499999999978,0
-8.46,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,395.3270000000001,0,0,7.9274000000000004,0
-8.4587601408,CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,891.5009999999992,6,0,18.33679999999998,0
-8.44,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,376.8810000000001,1,0,7.399300000000001,0
-8.4318,c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,278.354,0,0,6.299400000000003,0
-8.4235961938,COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O,689.556,10,2,8.037600000000007,0
-8.4206,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.42,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.42,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.42,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.42,Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,395.3270000000001,0,0,7.9274000000000004,0
-8.42,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1,376.8810000000001,1,0,7.399300000000001,0
-8.41,Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,376.8810000000001,1,0,7.3993,0
-8.4059550501,S=[SnH2],152.79399999999998,1,0,-0.268,1
-8.4055410062,C=C(C)C(=O)OCCCCCCCCCCCC,254.41399999999987,2,0,5.026600000000005,0
-8.402999999999999,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,379.38500000000005,3,0,5.137100000000005,0
-8.4024,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,505.206,4,0,6.490180000000004,0
-8.402000000000001,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,505.20600000000024,4,0,6.490180000000005,0
-8.402,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,505.20600000000024,4,0,6.490180000000005,0
-8.4010988426,[Al+3].[Al+3].[Co+2].[Co+2].[O-2].[O-2].[O-2].[O-2].[O-2],251.82499999999996,0,0,-1.3606,1
-8.4007,CCCCCCCCCCCCCCCC,226.44799999999992,0,0,6.487600000000007,0
-8.4,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,505.20600000000024,4,0,6.490180000000005,0
-8.4,CCCCCCCCCCCCCCCC,226.44799999999992,0,0,6.487600000000007,0
-8.4,CCCCCCCCCCCCCCCC,226.44799999999992,0,0,6.487600000000007,0
-8.4,CCCCCCCCCCCCCCCCCCO,270.50099999999986,1,1,6.240200000000008,0
-8.4,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,379.38500000000005,3,0,5.137100000000005,0
-8.4,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,379.38500000000005,3,0,5.137100000000005,0
-8.4,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,346.38000000000005,2,0,5.001500000000004,0
-8.39,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,326.437,0,0,6.6206000000000005,0
-8.3860948559,CCN(CCOc1ccc(C2CCCCC2)cc1)c1ccc(C=C(C#N)C#N)c(C)c1,413.5650000000001,4,0,6.378580000000007,0
-8.3813,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.3771050883,O=S(=O)(O)c1ccccc1N=C1C=CC(=C(c2ccc(Nc3ccccc3)cc2)c2ccc(Nc3ccccc3)cc2)C=C1,595.7240000000002,5,3,9.1211,0
-8.3748,Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,291.992,0,0,5.967200000000002,0
-8.372,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,564.691,1,0,7.291400000000002,0
-8.3631893131,O=S(=O)([O-])c1ccc(O)cc1.[Na+],196.159,4,1,-2.6997,1
-8.3629378574,CC(C)(C)N(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1,403.6230000000001,7,0,6.720900000000004,0
-8.36,Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl,320.04600000000005,0,0,6.199420000000002,0
-8.36,Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,376.8810000000001,1,0,7.399300000000001,0
-8.3487503358,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCCCCCCCCCCCCCCC,781.3009999999991,6,2,14.687599999999966,0
-8.334,CCCCCCCCCCCCCCCCCCCCCCCCCC,366.7180000000002,0,0,10.388599999999993,0
-8.3339,CCCCCCCCCCCCCCCCCCCCCCCCCC,366.7180000000002,0,0,10.388599999999993,0
-8.33,CCCCCCCCCCCCCCCCCCCCCCCCCC,366.7180000000002,0,0,10.388599999999993,0
-8.3221,CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,4,0,6.679980000000006,0
-8.32,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.32,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.32,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.32,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,360.88200000000006,0,0,7.274,0
-8.31,Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,376.8810000000001,1,0,7.399300000000001,0
-8.3082430527,COc1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2OC)c([N+](=O)[O-])c1,386.36400000000015,8,1,3.2920000000000016,1
-8.3,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,395.3270000000001,0,0,7.9274000000000004,0
-8.3,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,395.3270000000001,0,0,7.9274000000000004,0
-8.3,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,395.3270000000001,0,0,7.9274000000000004,0
-8.3,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,376.8810000000001,1,0,7.399300000000001,0
-8.2900385416,CC(C)(C)CC(C)(C)N(c1ccccc1)c1cccc2ccccc12,331.5030000000001,1,0,7.192700000000007,0
-8.2876520693,CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,368.4730000000001,4,0,5.5609000000000055,0
-8.2787650296,O=C(OOC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl,380.0100000000001,4,0,5.229000000000002,0
-8.2779665867,CC(CCOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,284.484,2,0,5.454400000000006,0
-8.2716565948,Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,422.4400000000002,6,2,5.211000000000004,0
-8.2701498682,CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,530.8780000000003,3,1,10.724499999999992,0
-8.27,Clc1cc(-c2c(Cl)ccc(Cl)c2Cl)cc(Cl)c1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.2698850372,CC1=NN(c2ccc(C)cc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccc(C)cc4)N=C3C)c(Cl)c2)cc1Cl,651.5580000000001,8,0,9.02724,0
-8.2696,Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,360.88200000000006,0,0,7.274000000000001,0
-8.2677435641,Cc1cc(CCC(=O)OCC(C)(C)C2OCC3(CO2)COC(C(C)(C)COC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)OC3)cc(C(C)(C)C)c1O,740.9750000000001,10,2,7.746040000000011,0
-8.2650486602,COCCOCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,423.4250000000002,9,2,0.4816,1
-8.264,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,551.49,0,0,6.261600000000001,0
-8.2605,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,395.3270000000001,0,0,7.9274000000000004,0
-8.26,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,551.49,0,0,6.261600000000001,0
-8.2520983426,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,546.7890000000004,6,0,8.806200000000006,0
-8.2501920599,CCCCCCCC/C=C\CCCCCCCC(=O)O.CCCCCCCC/C=C\CCCCCCCC(=O)O.CCCCCCCC/C=C\CCCCCCCCNCCCN,889.5329999999991,4,4,18.179299999999984,0
-8.25,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,342.43600000000004,1,0,6.745900000000002,0
-8.2496923157,O.[Fe+3].[Fe+3].[O-2].[O-2].[O-2],177.70199999999997,0,0,-1.1861000000000002,1
-8.2475792783,CCCCC(CC)CN(CC(CC)CCCC)CC(CC)CCCC,353.67900000000014,1,0,7.93760000000001,0
-8.2405,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,278.354,0,0,6.299400000000003,0
-8.2399,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,360.88200000000006,0,0,7.274000000000001,0
-8.2324757883,CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC,683.1809999999996,5,0,14.109199999999971,0
-8.23,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,252.31599999999997,0,0,5.640400000000003,0
-8.23,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,252.31599999999997,0,0,5.640400000000003,0
-8.23,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,252.31599999999997,0,0,5.640400000000003,0
-8.23,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,252.31599999999997,0,0,5.640400000000003,0
-8.23,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,252.31599999999997,0,0,5.640400000000003,0
-8.2259,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,252.31599999999997,0,0,5.640400000000003,0
-8.2171679788,CNS(=O)(=O)c1cc(OC)c(N/N=C2\C(=O)C(C(=O)Nc3ccc4[nH]c(=O)[nH]c4c3)=Cc3ccccc32)cc1C,560.5920000000001,8,5,2.50232,0
-8.2164783763,CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1,823.0919999999999,12,3,12.221999999999984,0
-8.2138073561,CCCCOC(=O)c1ccccc1N/N=C1\C(=O)C(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)=Cc2ccccc21,523.5490000000002,7,4,4.2341000000000015,0
-8.21,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,360.88200000000006,0,0,7.274000000000001,0
-8.198,Brc1cc(Br)c(Oc2cc(Br)c(Br)c(Br)c2)cc1Br,643.587,1,0,8.053900000000002,0
-8.1979,Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1,643.587,1,0,8.053900000000002,0
-8.1939864578,CCCCCCCCCCOC(=O)C(CC)CCCC,284.484,2,0,5.8867000000000065,0
-8.1924,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,252.31599999999997,0,0,5.737200000000003,0
-8.1906449159,CCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC,432.76200000000034,4,0,7.233200000000009,0
-8.19,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,252.31599999999997,0,0,5.737200000000003,0
-8.19,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,252.31599999999997,0,0,5.737200000000003,0
-8.19,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,252.31599999999997,0,0,5.737200000000003,0
-8.1852587653,CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1,765.9999999999998,11,4,10.377099999999993,0
-8.1844134651,COc1ccc(C(=O)Nc2ccccc2)cc1N/N=C1\C(=O)C(C(=O)Nc2cc(Cl)ccc2OC)=Cc2ccccc21,581.0280000000002,7,3,6.030500000000004,0
-8.18,Cc1cc(Cc2ccc(Cl)cc2)c(Cl)c(Cl)c1Cl,320.04600000000005,0,0,6.199420000000003,0
-8.176,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,449.8560000000001,4,0,6.543980000000005,0
-8.176,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,449.8560000000001,4,0,6.543980000000005,0
-8.1750686223,COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1N/N=C1\C(=O)C(C(=O)Nc2ccccc2OC)=Cc2ccccc21,643.4830000000002,8,3,6.461900000000004,0
-8.174,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,645.3190000000002,4,0,6.936200000000007,0
-8.1731,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1,530.3650000000001,5,0,7.3904800000000055,0
-8.173,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1,530.3650000000001,5,0,7.3904800000000055,0
-8.173,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1,530.3650000000001,5,0,7.3904800000000055,0
-8.1724,CCCCCCCCCCCCCCCCCCCC,282.5559999999999,0,0,8.048000000000007,0
-8.172,CCCCCCCCCCCCCCCCCCCC,282.5559999999999,0,0,8.048000000000007,0
-8.17,CC(C)(Sc1c(C(C)(C)C)cc(O)cc1C(C)(C)C)Sc1c(C(C)(C)C)cc(O)cc1C(C)(C)C,516.8570000000003,4,2,9.908299999999995,0
-8.17,CCCCCCCCCCCCCCCCCCCC,282.5559999999999,0,0,8.048000000000007,0
