No,Name,Updated SMILES,%F,logK(%F),Category,Source,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
558,Methyldopa,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,42.0,-0.140178703,0,"5,8,10,12,13,14,15,16",211.21699999999998,4,4,0.4423000000000001,1
559,Methylergonovine,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,60.0,0.176091259,1,"5,8,13,14,16",339.4390000000002,3,3,1.9247,1
560,Methylphenidate,COC(=O)C(c1ccccc1)C1CCCCN1,22.0,-0.549671922,0,"5,8,12,13,14,16",233.31099999999995,3,1,2.0852999999999997,1
561,Methylphenobarbital,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,73.0,0.431959096,1,"3,5,8,13,14,16",246.26599999999993,3,1,1.0426,1
562,Methylprednisolone,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,82.0,0.658541347,1,"3,5,8,12,13,14,15,16",374.4770000000001,5,3,1.8036,1
563,Methyltestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,50.0,0.0,0,"15,16",302.458,2,1,4.269300000000005,1
564,Methysergide,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1,13.0,-0.8255759,0,"3,5,8,13,14,16",353.4660000000001,4,2,1.9351,1
565,Meticillin,COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0,-2.0,0,"5,8,13,14,16",380.42200000000014,6,2,0.9490999999999996,1
566,Metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,76.0,0.500602351,1,"3,5,8,10,12,13,14,15,16",299.8020000000001,4,2,2.0023999999999997,1
567,Metolazone,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,65.0,0.268845312,1,"5,8,10,13,14,16",365.8420000000001,4,2,2.714120000000001,1
568,Metopimazine,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,20.0,-0.602059991,0,"3,5,8,13,14,16",445.6100000000002,6,1,3.2802000000000016,1
569,Metoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,38.0,-0.212608093,0,"5,8,10,12,13,14,15,16",267.36899999999997,4,2,1.6132,1
570,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,99.0,1.995635195,1,"5,8,10,12,13,14,15,16",171.15599999999998,5,1,0.09201999999999994,1
571,Mexiletine,Cc1cccc(C)c1OCC(C)N,87.0,0.8255759,1,"3,5,8,12,13,14,15,16",179.26299999999998,2,1,2.0294399999999997,1
572,Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,22.0,-0.549671922,0,"3,5,8,13,14,16",264.372,2,0,3.0839000000000016,1
573,Mibefradil,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,75.0,0.477121255,1,"5,8,13,14,15,16",495.6390000000002,5,1,5.270900000000005,0
574,Miconazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,25.0,-0.477121255,0,"5,8,13,14,16",416.1350000000001,3,0,6.454800000000002,0
575,Midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,44.0,-0.104735351,0,"3,5,8,10,12,13,14,15,16",325.77400000000006,3,0,4.324220000000002,1
576,Midodrine,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,93.0,1.123384909,1,"3,5,8,13,14,15,16",254.28599999999997,5,3,-0.18789999999999946,1
577,Mifepristone,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,69.0,0.347487397,1,"5,8,13,14,15,16",429.6040000000001,3,1,5.406500000000006,0
578,Miglitol,OCCN1CC(O)C(O)C(O)C1CO,60.0,0.176091259,1,"10,15,16",207.226,6,5,-3.262099999999999,1
579,Miglustat,CCCCN1CC(O)C(O)C(O)C1CO,97.0,1.50965048,1,"5,8,13,14,16",219.28099999999998,5,4,-1.4542999999999995,1
580,Milnacipran,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,84.0,0.720159303,1,"5,8,13,14,16",246.35399999999998,2,1,1.7713999999999999,1
581,Milrinone,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,86.0,0.788370416,1,"3,5,8,10,13,14,15,16",211.22400000000002,3,1,1.617,1
582,Minocycline,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,97.0,1.50965048,1,"3,5,8,10,12,13,14,15,16",457.48300000000023,9,5,0.030000000000001803,1
583,Minoxidil,N=c1nc(N2CCCCC2)cc(N)n1O,95.0,1.278753601,1,"5,8,13,14,15,16",209.25300000000001,6,3,0.1723700000000003,1
584,Mirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,50.0,0.0,0,"5,8,10,12,13,14,15,16",265.36,3,0,2.4789000000000003,1
585,Misoprostol,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,80.0,0.602059991,1,"5,8,12,13,14,16",382.5410000000003,5,2,3.9536000000000033,1
586,Mitotane,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,40.0,-0.176091259,0,"5,8,13,14,16",320.04600000000005,0,0,5.929000000000002,0
587,Mitoxantrone,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.0,-2.0,0,"5,8,13,14,16",444.4880000000002,10,8,-0.13919999999999944,0
588,Mivacurium,COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,0.0,-2.0,0,"5,8,13,14,16",1029.2779999999996,14,0,9.029000000000005,0
589,Mizolastine,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,65.0,0.268845312,1,"5,8,13,14,15,16",432.5030000000002,6,1,3.412200000000002,1
590,Moclobemide,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,75.0,0.477121255,1,"5,8,10,13,14,15,16",268.74399999999997,3,1,1.4020000000000006,1
591,Modafinil,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,80.0,0.602059991,1,"5,8,12,13,14,16",273.357,2,1,2.01,1
592,Moexipril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,13.0,-0.8255759,0,"3,5,8,13,14,16",498.5760000000004,7,2,2.5843,1
593,Molsidomine,CCOC(=O)Nc1c[n+](N2CCOCC2)no1,48.0,-0.034762106,0,"5,8,13,14,16",243.24299999999994,6,1,-0.5012999999999994,1
594,Montelukast,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,62.0,0.212608093,1,"3,5,8,10,13,14,16",586.1970000000001,4,2,8.948000000000002,0
595,Moricizine,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,38.0,-0.212608093,0,"5,8,13,14,15,16",427.52600000000024,6,1,4.106600000000004,1
596,Morphine,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,24.0,-0.500602351,0,"3,5,8,12,13,14,15,16",285.343,4,2,1.1981,1
597,Moxalactam,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3[nH]nn[n+]3C)COC21,85.0,0.753327667,1,"12,15,16",521.4880000000003,10,5,-1.7085999999999977,0
598,Moxestrol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3C(OC)CC21C,33.0,-0.307560863,0,"5,8,13,14,16",326.43600000000015,3,2,3.2375000000000016,1
599,Moxifloxacin,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,86.0,0.788370416,1,"3,5,8,10,12,13,14,15,16",401.4380000000002,6,2,2.3705000000000007,1
600,Moxonidine,COc1nc(C)nc(Cl)c1NC1=NCCN1,88.0,0.865301426,1,"5,8,10,13,14,16",241.68200000000002,6,2,0.8181199999999997,1
601,Nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,20.0,-0.602059991,0,"5,8,13,14,16",372.5490000000002,3,1,6.264000000000007,0
602,Nabumetone,COc1ccc2cc(CCC(C)=O)ccc2c1,35.0,-0.268845312,0,"5,8,12,13,14,16",228.29099999999997,2,0,3.370000000000002,1
603,N-ACETYLPROCAINAMIDE,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,83.0,0.688629171,1,"5,8,12,13,14,15,16",277.368,3,2,1.7165999999999995,1
604,Nadolol,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,30.0,-0.367976785,0,"3,5,8,10,12,13,14,15,16",309.406,5,4,0.6347999999999998,1
605,NAFCILLIN,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,30.0,-0.367976785,0,"5,8,13,14,15,16",414.4830000000001,5,2,2.4837999999999996,1
606,Nalbuphine,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,16.0,-0.720159303,0,"3,5,8,13,14,15,16",357.4500000000003,5,3,1.7072999999999998,1
607,Nalidixic acid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,96.0,1.380211242,1,"5,8,13,14,15,16",232.23899999999998,4,1,1.4230200000000002,1
608,Nalmefene,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,40.0,-0.176091259,0,"5,8,13,14,16",339.4350000000001,4,2,2.512500000000001,1
609,Naloxone,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,2.0,-1.69019608,0,"3,5,8,12,13,14,16",327.3800000000001,5,2,1.3014,1
610,Naltrexone,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,22.0,-0.549671922,0,"3,5,8,12,13,14,15,16",341.4070000000001,5,2,1.5253999999999999,1
611,Nandrolone,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,2.24,-1.639913175,0,"5,8,13,14,16",274.40399999999994,2,1,3.4891000000000028,1
612,Naproxen,COc1ccc2cc(C(C)C(=O)O)ccc2c1,99.0,1.995635195,1,"5,8,12,13,14,15,16",230.26299999999998,2,1,3.036500000000001,1
613,Naratriptan,CNS(=O)(=O)CCc1ccc2[nH]c(C3CCN(C)CC3)cc2c1,69.0,0.347487397,1,"3,5,8,10,12,13,14,15,16",335.4730000000001,3,2,2.0687999999999995,1
614,Naringin,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,20.0,-0.602059991,0,"5,8,13,14,16",580.5390000000003,14,8,-1.1652000000000007,0
615,Nateglinide,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,73.0,0.431959096,1,"3,10,16",317.42900000000014,2,2,3.2609000000000012,1
616,Nebivolol,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,50.0,0.0,0,"5,8,13,14,16",405.44100000000014,5,3,2.363600000000001,1
617,Nedocromil,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,3.0,-1.50965048,0,"5,8,13,14,16",371.34500000000014,6,2,2.476700000000001,1
618,Nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,20.0,-0.602059991,0,"5,8,10,13,14,15,16",470.01700000000034,7,0,3.5519000000000025,1
619,Nefopam,CN1CCOC(c2ccccc2)c2ccccc2C1,36.0,-0.249877473,0,"5,8,13,14,16",253.345,2,0,3.238000000000002,1
620,Nelarabine,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,11.0,-0.907997321,0,"5,8,13,14,16",297.271,10,4,-1.9713999999999994,1
621,Nelfinavir,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,50.0,0.0,0,"5,8,13,14,15,16",567.7960000000003,6,4,4.747620000000004,0
622,Neomycin,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,3.0,-1.50965048,0,"5,8,13,14,16",614.6500000000003,19,13,-8.895300000000017,0
623,Neostigmine,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,2.0,-1.69019608,0,"5,8,10,13,14,15,16",223.29599999999996,2,0,1.9437,1
624,Netilmicin,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,0.0,-2.0,0,"5,8,13,14,16",475.58700000000016,12,8,-3.200699999999992,0
625,Nevirapine,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,93.0,1.123384909,1,"3,5,8,10,12,13,14,15,16",266.30400000000003,4,1,2.6512200000000004,1
626,Nicainoprol,CC(C)NCC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,70.0,0.367976785,1,"5,8,13,14,16",369.46500000000015,5,2,2.4123,1
627,Nicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,23.0,-0.524762889,0,"5,8,10,12,13,14,15,16",479.5330000000002,8,1,3.677800000000002,1
628,Nicergoline,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,5.0,-1.278753601,0,"5,8,13,14,16",484.39400000000023,6,0,3.9109000000000034,1
629,Nicorandil,O=C(NCCO[N+](=O)[O-])c1cccnc1,75.0,0.477121255,1,"5,8,13,14,16",211.17700000000002,5,1,0.01969999999999983,1
630,Nicotine,CN1CCCC1c1cccnc1,30.0,-0.367976785,0,"5,8,10,12,13,14,15,16",162.236,2,0,1.8483,1
631,Nifedipine,COC(=O)C1=C(C)NC(C)=C(OC(C)=O)C1c1ccccc1[N+](=O)[O-],50.0,0.0,0,"3,5,8,10,12,13,14,15,16",346.33900000000006,7,1,2.523200000000001,1
632,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,30.0,-0.367976785,0,"5,8,13,14,16",529.5260000000001,7,2,6.355840000000005,0
633,Nilutamide,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,99.0,1.995635195,1,"5,8,13,14,16",317.223,4,1,2.4484000000000004,1
634,Nilvadipine,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,14.0,-0.788370416,0,"5,8,13,14,16",385.3760000000001,8,1,2.4578800000000003,1
635,Nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,11.0,-0.907997321,0,"3,5,8,10,13,14,15,16",418.44600000000014,8,1,2.9708000000000014,1
636,Nisoldipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.0,-1.278753601,0,"5,8,10,13,14,15,16",388.4200000000001,7,1,3.201800000000002,1
637,Nitazoxanide,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,70.0,0.367976785,1,"5,8,13,14,16",307.28700000000003,7,1,2.2289000000000003,1
638,Nitisinone,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],90.0,0.954242509,1,"5,8,13,14,16",329.2300000000001,5,0,2.7346000000000013,1
639,Nitrazepam,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,78.0,0.549671922,1,"3,5,8,10,12,13,14,15,16",281.27099999999996,4,1,2.3842999999999996,1
640,Nitrendipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,16.5,-0.704202531,0,"3,5,8,13,14,15,16",360.36600000000004,7,1,2.5657000000000005,1
641,Nitrofurantoin,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,87.0,0.8255759,1,"3,5,8,12,13,14,15,16",238.15899999999996,6,1,0.07349999999999995,1
642,Nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1.0,-1.995635195,0,"5,8,12,13,14,15,16",227.08499999999998,9,0,-1.0200999999999996,1
643,Nizatidine,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,70.0,0.367976785,1,"3,5,8,10,12,13,14,15,16",331.4670000000001,8,2,1.3224999999999998,1
644,Nomifensine,CN1Cc2c(N)cccc2C(c2ccccc2)C1,27.0,-0.431959096,0,"5,8,10,13,14,16",238.334,2,1,2.8461000000000016,1
645,Norepinephrine,NCC(O)c1ccc(O)c(O)c1,3.0,-1.50965048,0,"5,8,13,14,16",169.17999999999998,4,4,0.08989999999999998,1
646,Norethindrone,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,64.0,0.249877473,1,"3,5,8,13,14,15,16",298.42600000000004,2,1,3.4925000000000024,1
647,Norfenefrine,NCC(O)c1cccc(O)c1,5.0,-1.278753601,0,"5,8,13,14,16",153.18099999999998,3,3,0.3842999999999999,1
648,Norfenfluramine,CC(N)Cc1cccc(C(F)(F)F)c1,85.0,0.753327667,1,"5,8,13,14,16",203.20699999999994,1,1,2.5951000000000013,1
649,Norfloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,35.0,-0.268845312,0,"5,8,12,13,14,15,16",319.336,5,2,1.2683,1
650,Norgestrel,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,94.0,1.194976603,1,"5,8,13,14,16",312.4530000000001,2,1,3.8826000000000036,1
651,Nortilidine,CCOC(=O)C1(c2ccccc2)CCC=CC1NC,99.0,1.995635195,1,"12,15,16",259.349,3,1,2.4255000000000004,1
652,NORTRIPTYLINE,CNCCC=C1c2ccccc2CCc2ccccc21,51.0,0.017374096,1,"5,8,10,13,14,15,16",263.38399999999996,1,1,3.826400000000003,1
653,Norzimelidine,CNCC=C(c1ccc(Br)cc1)c1cccnc1,66.0,0.288065018,1,"3,5,8,13,14,16",303.203,2,1,3.4952000000000023,1
654,Noscapine,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,30.0,-0.367976785,0,"5,8,13,14,16",413.4260000000003,8,0,2.881800000000001,1
655,Novobiocin,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,0.0,-2.0,0,"5,8,13,14,16",612.6320000000002,11,5,3.6271200000000023,0
656,Nystatin,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,1.0,-1.995635195,0,"5,8,13,14,16",926.1070000000003,17,12,0.9357000000000051,0
657,octreotide,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,2.0,-1.69019608,0,"5,8,13,14,15,16",1019.2609999999997,14,13,-0.8053999999999932,0
658,Olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,60.0,0.176091259,1,"5,8,12,13,14,15,16",312.4420000000001,5,1,3.4392200000000033,1
659,Olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,26.0,-0.454258372,0,"3,5,8,12,13,14,16",558.5950000000003,11,2,4.170020000000003,0
660,Olsalazine,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,2.0,-1.69019608,0,"5,8,10,13,14,16",302.242,6,4,2.9096000000000006,1
661,Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,62.0,0.212608093,1,"5,8,10,12,13,14,15,16",293.37000000000006,4,0,3.1285200000000017,1
662,Orlistat,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,1.0,-1.995635195,0,"5,8,13,14,16",495.7450000000004,5,1,6.881900000000007,0
663,Orphenadrine,Cc1ccccc1C(OCCN(C)C)c1ccccc1,90.0,0.954242509,1,"5,8,13,14,16",269.388,2,0,3.662620000000003,1
664,Oseltamivir,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,75.0,0.477121255,1,"5,8,13,14,16",312.41,5,2,1.2853999999999997,1
665,Oseltamivir acid,CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O,79.0,0.575407797,1,"10,16",284.356,4,3,0.8069000000000008,1
666,Ouabain,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,1.0,-1.995635195,0,"5,8,13,14,16",584.6590000000006,12,8,-1.5149999999999972,0
667,OXACILLIN,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,33.0,-0.307560863,0,"5,8,13,14,15,16",401.44400000000013,6,2,1.89532,1
668,Oxalic_acid,O=C(O)C(=O)O,7.0,-1.123384909,0,"5,8,13,14,16",90.03399999999999,2,2,-0.8443999999999998,1
669,Oxandrolone,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,97.0,1.50965048,1,"5,8,13,14,16",306.446,3,1,3.543100000000003,1
670,Oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,98.0,1.69019608,1,"5,8,13,14,15,16",293.32200000000006,3,1,4.025800000000003,1
671,Oxazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,97.0,1.50965048,1,"5,8,10,12,13,14,15,16",286.718,3,2,2.4479,1
672,Oxcarbazepine,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,95.0,1.278753601,1,"5,8,13,14,16",252.27299999999997,2,1,2.6422000000000008,1
673,Oxiracetam,NC(=O)CN1CC(O)CC1=O,75.0,0.477121255,1,"10,16",158.15699999999995,3,2,-1.9350999999999996,1
674,Oxitropium,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1.0,-1.995635195,0,"5,8,13,14,16",332.4200000000001,4,1,1.4527999999999996,1
675,Oxprenolol,C=CCOc1ccccc1OCC(O)CNC(C)C,44.0,-0.104735351,0,"5,8,13,14,16",265.35299999999995,4,2,1.9890999999999999,1
676,Oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,6.0,-1.194976603,0,"5,8,12,13,14,16",357.4940000000002,4,1,3.342900000000002,1
677,Oxycodone,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,42.0,-0.140178703,0,"5,8,12,13,14,15,16",315.3690000000001,5,1,1.0481999999999998,1
678,Oxyfedrine,COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,85.0,0.753327667,1,"5,8,13,14,16",313.397,4,2,2.979700000000001,1
679,Oxymetazoline,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,11.0,-0.907997321,0,"5,8,13,14,16",260.3809999999999,3,2,2.850740000000001,1
680,Oxymorphone,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,10.0,-0.954242509,0,"5,8,13,14,16",301.342,5,2,0.7451999999999999,1
681,Oxytetracycline,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,58.0,0.140178703,1,"3,5,8,13,14,15,16",460.43900000000014,10,7,-1.4001999999999974,0
682,Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,6.5,-1.157898254,0,"5,8,13,14,16",853.9180000000001,14,4,3.735700000000003,0
683,Paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,28.0,-0.410174465,0,"5,8,12,13,14,16",426.49200000000025,7,1,3.081320000000002,1
684,Palonosetron,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,97.0,1.50965048,1,"5,8,13,14,16",296.414,2,0,2.656500000000001,1
685,Pamidronate,NCCC(O)(P(=O)(O)O)P(=O)(O)O,1.0,-1.995635195,0,"5,8,13,14,16",235.069,4,6,-1.6633000000000002,0
686,Pancuronium,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0.0,-2.0,0,"5,8,13,14,16",572.8750000000001,4,0,6.110500000000007,0
687,Papaverine,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,28.0,-0.410174465,0,"5,8,10,13,14,15,16",339.3910000000001,5,0,3.860000000000003,1
688,Paricalcitol,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,72.0,0.410174465,1,"5,8,10,13,14,16",416.6460000000003,3,3,5.560600000000008,0
689,Paromomycin,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,2.0,-1.69019608,0,"5,8,13,14,16",615.6340000000004,19,13,-8.861700000000015,0
690,Paroxetine,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,50.0,0.0,0,"5,8,13,14,15,16",329.3710000000001,4,1,3.326500000000002,1
691,Pefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,90.0,0.954242509,1,"5,8,10,13,14,16",333.36300000000006,5,1,1.6105000000000003,1
692,Penbutolol,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,93.0,1.123384909,1,"5,8,13,14,16",291.4350000000001,3,2,3.472000000000002,1
693,Penciclovir,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,77.0,0.524762889,1,"5,8,10,13,14,16",253.26199999999997,7,4,-1.3073,1
694,Penclomedine,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,49.0,-0.017374096,0,"5,8,13,14,16",325.40600000000006,3,0,4.232300000000001,1
695,Penicillamine,CC(C)(S)C(N)C(=O)O,50.0,0.0,0,"5,8,13,14,15,16",149.215,3,3,0.10669999999999985,1
696,Penicillin_G,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,30.0,-0.367976785,0,"3,5,8,13,14,16",334.39700000000005,4,2,0.8607999999999998,1
