"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Bioavailability","Dataset","Administration route","INCHI_KEY"
"C12=C(S(N(C)C(=C1O)C(NC=3C=CC=CN3)=O)(=O)=O)C=C(S2)Cl","-","-","AUTO_134","Lornoxicam","A139796","32379452","-","-","High","Train","oral","WLHQHAUOOXYABV-UHFFFAOYSA"
"O=C1N(C(=O)C(C(C1(N2C(=O)C=3C(C2=O)=C(C(=C(C3[H])[H])[H])[H])[H])([H])[H])([H])[H])[H]","-","-","AUTO_135","Thalidomide","A139796","32379452","-","-","High","Train","oral","UEJJHQNACJXSKW-UHFFFAOYSA"
"S1C=CC2=C1C(O)=C(C(=O)NC=3C=CC=CN3)N(C)S2(=O)=O","-","-","AUTO_136","Tenoxicam","A139796","32379452","-","-","High","Train","oral","LZNWYQJJBLGYLT-UHFFFAOYSA"
"C1=2C(S(N(C)C(=C1O)C(NC3=NC=CS3)=O)(=O)=O)=CC=CC2","-","-","AUTO_137","Sudoxicam","A139796","32379452","-","-","High","Train","oral","SYCHUQUJURZQMO-UHFFFAOYSA"
"C1OC2=CC=3N(CC)C=C(C(=O)O)C(=O)C3C=C2O1","-","-","AUTO_138","OXOLINIC ACID","A139796","32379452","-","-","High","Train","oral","KYGZCKSPAKDVKC-UHFFFAOYSA"
"FC1=C(C(O)(CN2C=NC=N2)CN3C=NC=N3)C=CC(F)=C1","-","-","AUTO_139","Fluconazole","A139796","32379452","-","-","High","Train","oral","RFHAOTPXVQNOHP-UHFFFAOYSA"
"S(=O)(=O)(O)C1=C(O)C=CC(OS(=O)(=O)C2=CC=C(C)C=C2)=C1","-","-","AUTO_140","Sultosilic Acid","A139796","32379452","-","-","High","Train","oral","SVXZTCUBEFUKRQ-UHFFFAOYSA"
"C12=C(C=C3C(=C1)N=CC=N3)C4CNCC2C4","-","-","AUTO_141","Varenicline","A139796","32379452","-","-","High","Train","oral","JQSHBVHOMNKWFT-UHFFFAOYSA"
"N1(C(C2=CC=CC(=C2C1)N)=O)C3C(NC(CC3)=O)=O","-","-","AUTO_142","Lenalidomide","A139796","32379452","-","-","High","Train","oral","GOTYRUGSSMKFNF-UHFFFAOYSA"
"S1C2N(C(=O)C2NC(=O)CC#N)C(=C(C1)COC(=O)C)C(O)=O","-","-","AUTO_143","Cefacetrile","A139796","32379452","-","-","Low","Train","oral","RRYMAQUWDLIUPV-BXKDBHETSA"
"N12C(C(NC(C(C3=CSC(=N3)N)=NOC)=O)C1=O)SCC=C2C(O)=O","-","-","AUTO_144","ceftizoxime","A139796","32379452","-","-","Low","Train","oral","NNULBSISHYWZJU-ZYKYAXMNSA"
"ClC1(Cl)C(C1)C2=CC=C(OC(C)(C)C(O)=O)C=C2","-","-","AUTO_145","Ciprofibrate","A139796","32379452","-","-","High","Train","oral","KPSRODZRAIWAKH-UHFFFAOYSA"
"NC1=C2CCCCC2=NC=3C1=CC=CC3","-","-","AUTO_146","Tacrine","A139796","32379452","-","-","Low","Train","oral","YLJREFDVOIBQDA-UHFFFAOYSA"
"O=C1NC(=O)C(CC)(C(=O)N1C)C=2C=CC=CC2","-","-","AUTO_147","METHYLPHENOBARBITAL","A139796","32379452","-","-","High","Train","oral","ALARQZQTBTVLJV-UHFFFAOYSA"
"S(=O)(=O)(C(C(O)(CN1N=CN=C1)C2=C(F)C=C(F)C=C2)C)C","-","-","AUTO_148","Genaconazole","A139796","32379452","-","-","High","Train","oral","HFGZFHCWKKQGIS-UHFFFAOYSA"
"CCC1(CCC(=O)NC1=O)C=2C=CC=CC2","-","-","AUTO_149","glutethimide","A139796","32379452","-","-","Low","Train","oral","JMBQKKAJIKAWKF-UHFFFAOYSA"
"ClC=1N=C2N(C3(OC(C(O[H])(C3([H])[H])[H])(C(O[H])([H])[H])[H])[H])C(=NC2=C(N1)N([H])[H])[H]","-","-","AUTO_150","Cladribine","A139796","32379452","-","-","Low","Train","oral","PTOAARAWEBMLNO-KVQBGUIXSA"
"ClC=1C(C2(N(C([H])([H])[H])[H])C(C(C(C(C2=O)([H])[H])([H])[H])([H])[H])([H])[H])=C(C(=C(C1[H])[H])[H])[H].Cl[H]","-","-","AUTO_151","ketamine","A139796","32379452","-","-","Low","Train","oral","VCMGMSHEPQENPE-UHFFFAOYSA"
"O=C1NC(=O)CCC1(CC)C2=CC=C(N)C=C2","-","-","AUTO_152","Aminoglutethimide","A139796","32379452","-","-","High","Train","oral","ROBVIMPUHSLWNV-UHFFFAOYSA"
"C1(=O)NN(C2=CC=CC=C2)C(=O)C1CCCC","-","-","AUTO_153","Mofebutazone","A139796","32379452","-","-","High","Train","oral","REOJLIXKJWXUGB-UHFFFAOYSA"
"ClC1=C(C(=C(C(=O)N(C(C(N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C(=C1[H])[H])[H])[H]","-","-","AUTO_154","Moclobemide","A139796","32379452","-","-","High","Train","oral","YHXISWVBGDMDLQ-UHFFFAOYSA"
"C(#C)CN(C(CC=1C=CC=CC1)C)C","-","-","AUTO_155","Selegiline","A139796","32379452","-","-","Low","Train","oral","MEZLKOACVSPNER-GFCCVEGCSA"
"CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N","-","-","AUTO_156","Aztreonam","A139796","32379452","-","-","Low","Train","oral","WZPBZJONDBGPKJ-UHFFFAOYSA"
"BrC1=C(N)C(CNC2CCC(O)CC2)=CC(Br)=C1","-","-","AUTO_157","Ambroxol","A139796","32379452","-","-","High","Train","oral","JBDGDEWWOUBZPM-UHFFFAOYSA"
"C(C(CC=1C=CC(N(CCCl)CCCl)=CC1)N)(=O)O","-","-","AUTO_158","Melphalan","A139796","32379452","-","-","High","Train","oral","SGDBTWWWUNNDEQ-GFCCVEGCSA"
"ClC1=CC(C(O)C[NH2+]C(C)(C)C)=CC(=C1N)C(F)(F)F.[Cl-]","-","-","AUTO_159","Mabuterol","A139796","32379452","-","-","High","Train","oral","MMCDXJOMPMIKGP-UHFFFAOYSA"
"C(C=1C=C(Cl)C=CC1)(C(NC(C)(C)C)C)=O","-","-","AUTO_160","Bupropion","A139796","32379452","-","-","Low","Train","oral","SNPPWIUOZRMYNY-VIFPVBQESA"
"O(CC(NC(=O)C)C(=O)NCC1=CC=CC=C1)C","-","-","AUTO_161","Lacosamide","A139796","32379452","-","-","High","Train","oral","VPPJLAIAVCUEMN-GFCCVEGCSA"
"CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C","-","-","AUTO_162","Pentoxifylline","A139796","32379452","-","-","Low","Train","oral","BYPFEZZEUUWMEJ-UHFFFAOYSA"
"C(C(C=1C=CC(CC(C)C)=CC1)C)(=O)O","-","-","AUTO_163","Ibuprofen","A139796","32379452","-","-","High","Train","oral","HEFNNWSXXWATRW-SNVBAGLBSA"
"CN(CC1(C)CCCO1)S(=O)(=O)C2=CC=C(Cl)C(=C2)S(=O)(=O)N","-","-","AUTO_164","Mefruside","A139796","32379452","-","-","High","Train","oral","SMNOERSLNYGGOU-UHFFFAOYSA"
"C1=CN=CC=C1NC(=NC#N)NC(C)C(C)(C)C","-","-","AUTO_165","Pinacidil","A139796","32379452","-","-","High","Train","oral","IVVNZDGDKPTYHK-UHFFFAOYSA"
"C=1(C(=CC=CC1)OCC)OCC2CNCCO2","-","-","AUTO_166","Viloxazine","A139796","32379452","-","-","High","Train","oral","YWPHCCPCQOJSGZ-UHFFFAOYSA"
"Cl.OC(CNC(C)(C)C)C1=CC(=C(O)C=C1)CO","-","-","AUTO_167","R-Albuterol","A139796","32379452","-","-","Low","Train","oral","OWNWYCOLFIFTLK-YDALLXLXSA"
"S(C=1C=CC(C(=O)O)=CC1)(N(CCC)CCC)(=O)=O","-","-","AUTO_168","Probenecid","A139796","32379452","-","-","High","Train","oral","DBABZHXKTCFAPX-UHFFFAOYSA"
"C(NC=1C(C)=CC=CC1)(=O)C(NCCC)C","-","-","AUTO_169","prilocaine","A139796","32379452","-","-","Low","Train","oral","MVFGUOIZUNYYSO-NSHDSACASA"
"CC(C)NCC(O)COC1=CC=C(NC(=O)C)C=C1","-","-","AUTO_170","practolol","A139796","32379452","-","-","High","Train","oral","DURULFYMVIFBIR-CYBMUJFWSA"
"OC(CN1CCN(CC1)C2=CC=CC=C2)CO","-","-","AUTO_171","Levodropropizine","A139796","32379452","-","-","High","Train","oral","PTVWPYVOOKLBCG-ZDUSSCGKSA"
"S1C(N2CCCCC2)C(=O)N(C1=CC(OCC)=O)C","-","-","AUTO_172","Etozolin","A139796","32379452","-","-","High","Train","oral","ZCKKHYXUQFTBIK-KTKRTIGZSA"
"O(C(=O)C(N)C(C)C)CCOCN1C=2NC(=NC(=O)C2N=C1)N","-","-","AUTO_173","Valaciclovir","A139796","32379452","-","-","Low","Train","oral","HDOVUKNUBWVHOX-QMMMGPOBSA"
"CCCCOCC(O)COC1=CC=CC=C1","-","-","AUTO_174","Febuprol","A139796","32379452","-","-","High","Train","oral","WBLXZPHICYCDGN-UHFFFAOYSA"
"CCN(CC)CCNC(=O)C1=CC=C(C=C1)N","-","-","AUTO_175","Procainamide","A139796","32379452","-","-","High","Train","oral","REQCZEXYDRLIBE-UHFFFAOYSA"
"CC(C)(NCC(C1=CC=C(C(CO)=C1)O)O)C","-","-","AUTO_176","salbutamol","A139796","32379452","-","-","Low","Train","oral","NDAUXUAQIAJITI-UHFFFAOYSA"
"S(NC=1C=CC(=CC1)C(CNC(C)C)O)(=O)(=O)C","-","-","AUTO_177","Sotalol","A139796","32379452","-","-","High","Train","oral","ZBMZVLHSJCTVON-GFCCVEGCSA"
"C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O","-","-","AUTO_178","Diflunisal","A139796","32379452","-","-","High","Train","oral","HUPFGZXOMWLGNK-UHFFFAOYSA"
"C1=2C(=NCC(NC1=CC=C(C2)Br)=O)C=3N=CC=CC3","-","-","AUTO_179","Bromazepam","A139796","32379452","-","-","High","Train","oral","VMIYHDSEFNYJSL-UHFFFAOYSA"
"OC(=O)CC=1C=CC=CC1OC=2C(Cl)=CC(Cl)=CC2","-","-","AUTO_180","Fenclofenac","A139796","32379452","-","-","High","Train","oral","IDKAXRLETRCXKS-UHFFFAOYSA"
"ClC(Cl)C(C=1C=CC(Cl)=CC1)C2=CC=CC=C2Cl","-","-","AUTO_181","mitotane","A139796","32379452","-","-","Low","Train","oral","JWBOIMRXGHLCPP-UHFFFAOYSA"
"C(C1=C([N+]([O-])=O)C=C(C(F)(F)F)C=C1)(C2C(=O)CCCC2=O)=O","-","-","AUTO_182","NITISINONE","A139796","32379452","-","-","High","Train","oral","OUBCNLGXQFSTLU-UHFFFAOYSA"
"O(C1=C(C(=C(N(N=C2C(=C(C(=O)C(=C2[H])[H])C(O[H])=O)[H])[H])C(=C1[H])[H])[H])C(O[H])=O)[H]","-","-","AUTO_183","olsalazine","A139796","32379452","-","-","Low","Train","oral","ULGVHUUBIHTFAM-PXNMLYILSA"
"N(C=1C(Cl)=CC=CC1Cl)C=2C(CC(=O)O)=CC=CC2","-","-","AUTO_184","Diclofenac","A139796","32379452","-","-","High","Train","oral","DCOPUUMXTXDBNB-UHFFFAOYSA"
"C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O","-","-","AUTO_185","Chlorthalidone","A139796","32379452","-","-","High","Train","oral","JIVPVXMEBJLZRO-UHFFFAOYSA"
"CC=1C=CC(=CC1)C(=O)C=2C=C(C(=C(C2)O)O)[N+](=O)[O-]","-","-","AUTO_186","Tolcapone","A139796","32379452","-","-","High","Train","oral","MIQPIUSUKVNLNT-UHFFFAOYSA"
"C=12C(=O)NC(C3=CC=CC=C3)NC1C=C(Cl)C(S(N)(=O)=O)=C2","-","-","AUTO_187","Fenquizone","A139796","32379452","-","-","High","Train","oral","DBDTUXMDTSTPQZ-UHFFFAOYSA"
"C=1(C2=C(SC=3C=CN=CC3)C(C)=CC=C2N=C(N1)N)O","-","-","AUTO_188","NOLATREXED","A139796","32379452","-","-","High","Train","oral","XHWRWCSCBDLOLM-UHFFFAOYSA"
"O=C1N(N=C(C(C1([H])[H])(C([H])([H])[H])[H])C2=C(C(=C(N(N=C(C#N)C#N)[H])C(=C2[H])[H])[H])[H])[H]","-","-","AUTO_189","Levosimendan","A139796","32379452","-","-","High","Train","oral","WHXMKTBCFHIYNQ-SECBINFHSA"
"CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O","-","-","AUTO_190","Suprofen","A139796","32379452","-","-","High","Train","oral","MDKGKXOCJGEUJW-UHFFFAOYSA"
"O=S1(C2=CC=CC=C2C(O)=C(C(NC3=NC=C(C)S3)=O)N1C)=O","-","-","AUTO_191","Meloxicam","A139796","32379452","-","-","High","Train","oral","ZRVUJXDFFKFLMG-UHFFFAOYSA"
"C1=2C(S(N(C)C(=C1O)C(NC3=NOC(=C3)C)=O)(=O)=O)=CC=CC2","-","-","AUTO_192","Isoxicam","A139796","32379452","-","-","High","Train","oral","YYUAYBYLJSNDCX-UHFFFAOYSA"
"NC=1SC=C(N1)C(=NO)C(=O)NC2C3SCC(=C(N3C2=O)C(O)=O)C=C","-","-","AUTO_193","CEFDINIR","A139796","32379452","-","-","Low","Train","oral","RTXOFQZKPXMALH-RWFJUVPESA"
"ClC=1C(C(N2C(C(C=3SC(=C(C3C2([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])=C(C(=C(C1[H])[H])[H])[H]","-","-","AUTO_194","Ticlopidine","A139796","32379452","-","-","High","Train","oral","PHWBOXQYWZNQIN-UHFFFAOYSA"
"S([O-])(=O)(=O)C.S([O-])(=O)(=O)C.O(CN1C=CC(C=C1)=C[NH+]=O)CN2C=CC(C=C2)=C[NH+]=O","-","-","AUTO_195","Obidoxime","A139796","32379452","-","-","Low","Train","oral","SEONXEBTLQPLJJ-UHFFFAOYSA"
"CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O","-","-","AUTO_196","Cefazolin","A139796","32379452","-","-","High","Train","oral","MLYYVTUWGNIJIB-UHFFFAOYSA"
"C=1(C=C(C=C(O)C1O)C=C(C(N(CC)CC)=O)C#N)[N+]([O-])=O","-","-","AUTO_197","Entacapone","A139796","32379452","-","-","Low","Train","oral","JRURYQJSLYLRLN-YHYXMXQVSA"
"C=12C(=CC(NN1)=NN)CN(CC2)C(C=3C=CC=CC3)=O","-","-","AUTO_198","ENDRALAZINE","A139796","32379452","-","-","High","Train","oral","ALAXZYHFVBSJKZ-UHFFFAOYSA"
"CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C)C3=CSC(=N3)N","-","-","AUTO_199","CEFETAMET","A139796","32379452","-","-","Low","Train","oral","MQLRYUCJDNBWMV-GHXIOONMSA"
"C1(C=2N=CNC2)(CC3=CC=CC=C3C1)CC","-","-","AUTO_200","Atipamezole","A139796","32379452","-","-","Low","Train","oral","HSWPZIDYAHLZDD-UHFFFAOYSA"
"O(C(=O)C=1N(C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])(C([H])([H])[H])[H])C(=NC1[H])[H])C(C([H])([H])[H])([H])[H]","-","-","AUTO_201","Etomidate","A139796","32379452","-","-","Low","Train","oral","NPUKDXXFDDZOKR-UHFFFAOYSA"
"N1(CC(C)C)C=2C=3C(N=C(N)C2N=C1)=CC=CC3","-","-","AUTO_202","IMIQUIMOD","A139796","32379452","-","-","Low","Train","oral","DOUYETYNHWVLEO-UHFFFAOYSA"
"S(C1=C2C(C=NC=C2)=CC=C1)(N3CCNCCC3)(=O)=O","-","-","AUTO_203","fasudil","A139796","32379452","-","-","High","Train","oral","NGOGFTYYXHNFQH-UHFFFAOYSA"
"CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O","-","-","AUTO_204","pipemidic_acid","A139796","32379452","-","-","High","Train","oral","JOHZPMXAZQZXHR-UHFFFAOYSA"
"NC1=NC=C(CC2=CC(OC)=C(OC)C(OC)=C2)C(N)=N1","-","-","AUTO_205","Trimethoprim","A139796","32379452","-","-","High","Train","oral","IEDVJHCEMCRBQM-UHFFFAOYSA"
"N1=C(NC2CC2)C=3N=CN(C4CC(CO)C=C4)C3N=C1N","-","-","AUTO_206","Abacavir","A139796","32379452","-","-","High","Train","oral","MCGSCOLBFJQGHM-UHFFFAOYSA"
"O(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(=C(C1=C(C=2OC(OC2C(=C1[H])[H])([H])[H])[H])[H])[H])[H])[H]","-","-","AUTO_207","Stiripentol","A139796","32379452","-","-","High","Train","oral","IBLNKMRFIPWSOY-FNORWQNLSA"
"C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl","-","-","AUTO_208","Chlorambucil","A139796","32379452","-","-","High","Train","oral","JCKYGMPEJWAADB-UHFFFAOYSA"
"C=12N(C=NC1C=NC(=N2)N)CCC(COC(C)=O)COC(C)=O","-","-","AUTO_209","Famciclovir","A139796","32379452","-","-","High","Train","oral","GGXKWVWZWMLJEH-UHFFFAOYSA"
"CN(CC1=CC(Br)=CC(Br)=C1N)C2CCCCC2","-","-","AUTO_210","bromhexine","A139796","32379452","-","-","High","Train","oral","OJGDCBLYJGHCIH-UHFFFAOYSA"
"N(C(CCCCCCC(NC1=CC=CC=C1)=O)=O)O","-","-","AUTO_212","Vorinostat","A139796","32379452","-","-","Low","Train","oral","WAEXFXRVDQXREF-UHFFFAOYSA"
"[Au+].[S-]C1OC(C(OC(=O)C)C(OC(=O)C)C1OC(=O)C)COC(=O)C.P(CC)(CC)CC","-","-","AUTO_213","AURANOFIN","A139796","32379452","-","-","Low","Train","oral","AUJRCFUBUPVWSZ-UHFFFAOYSA"
"S(CC=1C=C2C(NC=C2CCN(C)C)=CC1)(=O)(=O)NC","-","-","AUTO_214","sumatriptan","A139796","32379452","-","-","Low","Train","oral","KQKPFRSPSRPDEB-UHFFFAOYSA"
"N1(CC(C=2C=C(O)C=CC2)CCC1)CCC","-","-","AUTO_215","Preclamol","A139796","32379452","-","-","Low","Train","oral","HTSNFXAICLXZMA-CYBMUJFWSA"
"C1=C(Br)C(N)=CC(OC)=C1C(=O)NCCN(CC)CC","-","-","AUTO_216","BROMOPRIDE","A139796","32379452","-","-","High","Train","oral","GIYAQDDTCWHPPL-UHFFFAOYSA"
"CCN(CCNC(C=1C(OC)=CC(N)=C(Cl)C1)=O)CC","-","-","AUTO_217","Metoclopramide","A139796","32379452","-","-","High","Train","oral","TTWJBBZEZQICBI-UHFFFAOYSA"
"CC(C)(C)NCC(O)COC1=C(Cl)C=CC(C)=C1","-","-","AUTO_218","BUPRANOLOL","A139796","32379452","-","-","Low","Train","oral","HQIRNZOQPUAHHV-UHFFFAOYSA"
"CCN(CC(NC1=C(C=CC=C1C)C)=O)CC","-","-","AUTO_219","lidocaine","A139796","32379452","-","-","Low","Train","oral","NNJVILVZKWQKPM-UHFFFAOYSA"
"CC(NCC(COC1=CC=C(C=C1)CC(N)=O)O)C","-","-","AUTO_220","atenolol","A139796","32379452","-","-","High","Train","oral","METKIMKYRPQLGS-UHFFFAOYSA"
"N1CCN(CC2=C(OC)C(OC)=C(OC)C=C2)CC1","-","-","AUTO_221","Trimetazidine","A139796","32379452","-","-","High","Train","oral","UHWVSEOVJBQKBE-UHFFFAOYSA"
"C1(=O)NC(=O)N(C2CCCCC2)C(=O)C1CCCC","-","-","AUTO_222","Bucolome","A139796","32379452","-","-","High","Train","oral","DVEQCIBLXRSYPH-UHFFFAOYSA"
"C=1(C=CC(NS(C)(=O)=O)=CC1)C(NCCN(CC)CC)=O","-","-","AUTO_223","sematilide","A139796","32379452","-","-","Low","Train","oral","KHYPYQZQJSBPIX-UHFFFAOYSA"
"CCCCCCOC1=NSN=C1C2=CCCN(C)C2","-","-","AUTO_224","XANOMELINE","A139796","32379452","-","-","Low","Train","oral","JOLJIIDDOBNFHW-UHFFFAOYSA"
"OC=1C=C(C(C(CN(C)C)C)CC)C=CC1","-","-","AUTO_225","Tapentadol","A139796","32379452","-","-","Low","Train","oral","KWTWDQCKEHXFFR-SMDDNHRTSA"
"C1(=CC(C(C(C1)N)NC(C)=O)OC(CC)CC)C(=O)O","-","-","AUTO_226","Oseltamivir acid","A139796","32379452","-","-","High","Train","oral","NENPYTRHICXVCS-YNEHKIRRSA"
"Cl.O1C2C(OC(C2OCCCN(C)C)C(O)CO)OC1(C)C","-","-","AUTO_227","amiprilose","A139796","32379452","-","-","High","Train","oral","RJNRORZRFGUAKL-ADMBVFOFSA"
"O(CC[N+](C)(C)C)C(=O)CCC(OCC[N+](C)(C)C)=O","-","-","AUTO_228","Succinylcholine","A139796","32379452","-","-","Low","Train","oral","AXOIZCJOOAYSMI-UHFFFAOYSA"
"ClC1=C(C=2C(OC(=O)N(C2C(=C1[H])[H])[H])(C#CC3(C(C3([H])[H])([H])[H])[H])C(F)(F)F)[H]","-","-","AUTO_229","Efavirenz","A139796","32379452","-","-","Low","Train","oral","XPOQHMRABVBWPR-ZDUSSCGKSA"
"C1(=C(O)C=2SC=CC2)C=3C(=CC=C(Cl)C3)N(C(=O)N)C1=O","-","-","AUTO_230","Tenidap","A139796","32379452","-","-","High","Train","oral","LXIKEPCNDFVJKC-QXMHVHEDSA"
"BrC=1SC=2N3C(=NN=C3C)CN=C(C2C1)C=4C(Cl)=CC=CC4","-","-","AUTO_231","Brotizolam","A139796","32379452","-","-","High","Train","oral","UMSGKTJDUHERQW-UHFFFAOYSA"
"C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl","-","-","AUTO_232","Clonazepam","A139796","32379452","-","-","High","Train","oral","DGBIGWXXNGSACT-UHFFFAOYSA"
"O=C1C2=C(C=CC=C2)C(C1C3=CC=CC=C3)=O","-","-","AUTO_233","phenindione","A139796","32379452","-","-","High","Train","oral","NFBAXHOPROOJAW-UHFFFAOYSA"
"C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O","-","-","AUTO_234","Quercetin","A139796","32379452","-","-","Low","Train","oral","REFJWTPEDVJJIY-UHFFFAOYSA"
"ClC1=CC=C2NC(CN=C(C2=C1)C3=CC=CC=C3)=O","-","-","AUTO_235","Nordazepam","A139796","32379452","-","-","High","Train","oral","AKPLHCDWDRPJGD-UHFFFAOYSA"
"C=1(C(=CC(=CC1I)CC(C(=O)O)N)I)OC=2C=C(I)C(=C(C2)I)O","-","-","AUTO_236","THYROXINE","A139796","32379452","-","-","High","Train","oral","XUIIKFGFIJCVMT-UHFFFAOYSA"
"C1=2C(=NCC(NC1=CC=C([N+]([O-])=O)C2)=O)C=3C=CC=CC3","-","-","AUTO_237","Nitrazepam","A139796","32379452","-","-","High","Train","oral","KJONHKAYOJNZEC-UHFFFAOYSA"
"CC(C(O)=O)C1=CC2=C(C=C1)C3=C(N2)C=CC(Cl)=C3","-","-","AUTO_238","carprofen","A139796","32379452","-","-","High","Train","oral","PUXBGTOOZJQSKH-MRVPVSSYSA"
"C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N","-","-","AUTO_239","carbamazepine-10,11-epoxide","A139796","32379452","-","-","High","Train","oral","ZRWWEEVEIOGMMT-UHFFFAOYSA"
"C1(=C(C(=CC=C1)O)C=O)OCC2=CC=C(C(O)=O)C=C2","-","-","AUTO_241","Tucaresol","A139796","32379452","-","-","High","Train","oral","XEDONBRPTABQFB-UHFFFAOYSA"
"C=1(C=C(CC(O)=O)C(NC=2C(=CC=CC2Cl)F)=CC1)C","-","-","AUTO_242","Lumiracoxib","A139796","32379452","-","-","High","Train","oral","KHPKQFYUPIUARC-UHFFFAOYSA"
"C=1(C(=CC=C(C1)C(C(=O)O)C)C=2C=CC=CC2)F","-","-","AUTO_243","Flurbiprofen","A139796","32379452","-","-","High","Train","oral","SYTBZMRGLBWNTM-JTQLQIEISA"
"CN1S(C=2C=CC=CC2C(O)=C1C(NC=3N=CC=CC3)=O)(=O)=O","-","-","AUTO_244","Piroxicam","A139796","32379452","-","-","High","Train","oral","QYSPLQLAKJAUJT-UHFFFAOYSA"
"N12C(C(C(=O)O)CC1)=CC=C2C(=O)C=3C=CC=CC3","-","-","AUTO_245","Ketorolac","A139796","32379452","-","-","High","Train","oral","OZWKMVRBQXNZKK-NSHDSACASA"
"NC(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)Cl)C=3C=CC=CC3","-","-","AUTO_246","Cefaclor","A139796","32379452","-","-","High","Train","oral","QYIYFLOTGYLRGG-UHFFFAOYSA"
"NS(=O)(=O)C1=CC2=C(N=C(CSCC3=CC=CC=C3)NS2(=O)=O)C=C1Cl","-","-","AUTO_247","BENZTHIAZIDE","A139796","32379452","-","-","High","Train","oral","NDTSRXAMMQDVSW-UHFFFAOYSA"
"ClC=1C=CC(=CC1)C(=O)C=2N(C)C(=CC2C)CC(=O)O","-","-","AUTO_248","Zomepirac","A139796","32379452","-","-","High","Train","oral","ZXVNMYWKKDOREA-UHFFFAOYSA"
"CCOC(C1=C2CN(C(C3=C(C=CC(F)=C3)N2C=N1)=O)C)=O","-","-","AUTO_249","flumazenil","A139796","32379452","-","-","Low","Train","oral","OFBIFZUFASYYRE-UHFFFAOYSA"
"N1(C2=C(C(O)CC3=C1C=CC=C3)C=CC=C2)C(=O)N","-","-","AUTO_250","Eslicarbazepine","A139796","32379452","-","-","High","Train","oral","BMPDWHIDQYTSHX-AWEZNQCLSA"
"NC=1SC=C(N1)C(=CCC(O)=O)C(=O)NC2C3SCC=C(N3C2=O)C(O)=O","-","-","AUTO_251","CEFTIBUTEN","A139796","32379452","-","-","High","Train","oral","UNJFKXSSGBWRBZ-BJCIPQKHSA"
"O(C1=CC(=CC=C1)C(C)C(=O)O)C2=CC=CC=C2","-","-","AUTO_252","fenoprofen","A139796","32379452","-","-","High","Train","oral","RDJGLLICXDHJDY-LLVKDONJSA"
"C(C1=CC=C(C=C1)Br)(C2=CN=CC=C2)=CCNC","-","-","AUTO_253","Norzimeldine","A139796","32379452","-","-","High","Train","oral","AZFZKANGXPSDEA-OVCLIPMQSA"
"S(C=1C=C(C(NC=2C(=CC=CC2C)C)=O)C(O)=CC1Cl)(=O)(=O)N","-","-","AUTO_254","Xipamide","A139796","32379452","-","-","High","Train","oral","MTZBBNMLMNBNJL-UHFFFAOYSA"
"[S+]([O-])(CC(=O)N)C(C=1C=CC=CC1)C=2C=CC=CC2","-","-","AUTO_255","Modafinil","A139796","32379452","-","-","High","Train","oral","YFGHCGITMMYXAQ-UHFFFAOYSA"
"C=1(N(C(CC(=O)O)=CC1)C)C(C=2C=CC(=CC2)C)=O","-","-","AUTO_256","tolmetin","A139796","32379452","-","-","High","Train","oral","UPSPUYADGBWSHF-UHFFFAOYSA"
"[S+]([O-])(CC(=O)NO)C(C=1C=CC=CC1)C=2C=CC=CC2","-","-","AUTO_257","Adrafinil","A139796","32379452","-","-","High","Train","oral","CGNMLOKEMNBUAI-UHFFFAOYSA"
"O=C(C)CCC1=CC=C2C=C(OC)C=CC2=C1","-","-","AUTO_258","Nabumetone","A139796","32379452","-","-","Low","Train","oral","BLXXJMDCKKHMKV-UHFFFAOYSA"
"S1C2(N(C(C1(C([H])([H])[H])C([H])([H])[H])(C(O[H])=O)[H])C(=O)C2(N(C(=O)C(C=3C(=C(SC3[H])[H])[H])(C(O[H])=O)[H])[H])[H])[H]","-","-","AUTO_259","Ticarcillin","A139796","32379452","-","-","Low","Train","oral","OHKOGUYZJXTSFX-KZFFXBSXSA"
