CMPD_CHEMBLID,exp,smiles,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
CHEMBL8809,1.09,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,347.2420000000001,4,2,2.9217000000000013,1
CHEMBL1233655,0.55,CC(=O)Nc1nc(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1,441.5350000000002,8,2,3.4851600000000014,1
CHEMBL384962,1.78,Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O,398.3840000000002,3,1,5.5767400000000045,0
CHEMBL1542764,1.43,CSc1ncccc1C(=O)Nc1nccs1,251.336,5,1,2.5122999999999998,1
CHEMBL2181927,2.51,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,378.4320000000002,6,2,2.9856999999999996,1
CHEMBL2334590,2.49,Cc1nc2ccc(Cl)cn2c1-c1ccnc(N)n1,259.7,5,1,2.33532,1
CHEMBL1480987,2.31,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,276.37600000000003,3,1,3.4780000000000024,1
CHEMBL2335898,3.34,C[C@@H](NC(=O)C1CCCCN1C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,466.58900000000017,6,2,5.096900000000004,0
CHEMBL401193,4.13,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N(C)C)CC2)c1,589.8500000000003,5,1,5.1925400000000055,0
CHEMBL1950851,3.12,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,420.57300000000015,4,3,2.0876000000000006,1
CHEMBL2035030,2.2,NC1(c2ccc(-c3ncc4ccncc4c3-c3ccccc3)cc2)CCC1,351.45300000000015,3,1,5.301700000000003,0
CHEMBL111955,1.77,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(C)(=O)=O)c1=O)C(=O)C(F)(F)F,473.4730000000002,6,2,2.159,1
CHEMBL316388,1.5,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)c1ccc(C#N)cc1,383.37000000000006,4,1,1.9329800000000001,1
CHEMBL248380,2.5,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(N[C@H](C)C(=O)O)c2C#N)cc1,455.48900000000015,5,2,5.863280000000005,0
CHEMBL235581,1.49,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,400.99400000000014,2,2,4.828300000000005,1
CHEMBL1682940,3.17,CC[C@H](NC(=O)c1c(S(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,444.5560000000001,4,1,5.186400000000004,0
CHEMBL1471868,3.19,O=C(Nc1ccc(F)cc1)c1cccnc1Oc1ccccc1,308.312,3,1,4.2653000000000025,1
CHEMBL1076211,1.65,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,245.36599999999993,2,0,3.2997200000000024,1
CHEMBL1951022,2.8,Cc1nc(S(C)(=O)=O)ccc1Nc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,463.5600000000004,9,1,3.023740000000002,1
CHEMBL1987793,3.89,Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,435.5230000000001,3,1,6.937220000000006,0
CHEMBL1947155,2.28,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,539.7010000000001,6,5,5.678700000000006,0
CHEMBL1939418,2.75,Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1,278.678,5,3,2.4711999999999996,1
CHEMBL398295,3.97,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,442.54500000000013,10,4,1.7188999999999994,1
CHEMBL174107,-0.84,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,263.36999999999995,6,2,1.5939999999999999,1
CHEMBL2089280,1.6,Cc1ccc(-c2cccc([S@]3(=O)=NC(=O)[C@H](C)N3)c2)cc1,300.383,2,1,2.9222200000000003,1
CHEMBL139347,2.4,Nc1nc(N)nc(-c2cccc(C(F)(F)F)c2)n1,255.20299999999997,5,2,1.7218,1
CHEMBL1623,3.39,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,390.9580000000002,2,0,5.555620000000006,0
CHEMBL2171034,1.79,O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,530.4490000000002,5,1,4.538600000000004,0
CHEMBL1689115,1.01,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,452.96000000000015,5,1,2.8411000000000017,1
CHEMBL1628691,3.62,Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,413.26800000000014,7,1,4.768500000000002,1
CHEMBL1515447,2.36,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,314.8600000000001,2,0,4.066900000000003,1
CHEMBL559968,1.29,O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,405.2410000000001,5,2,2.2001,1
CHEMBL1180299,1.1,O=c1[nH]n(Cc2ccccn2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,354.75300000000004,5,2,1.6279999999999994,1
CHEMBL2335897,2.15,C[C@@H](NC(=O)[C@H]1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,452.5620000000002,6,3,4.754700000000003,1
CHEMBL204476,1.98,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,492.60100000000017,8,1,2.7635000000000014,1
CHEMBL2164680,3.5,C[C@@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,396.46600000000007,3,2,3.0263800000000014,1
CHEMBL109396,1.17,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(N)(=O)=O)c1=O)C(=O)C(F)(F)F,474.4610000000002,6,3,1.4028999999999996,1
CHEMBL551765,2.53,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,470.01300000000026,4,2,5.403200000000005,0
CHEMBL14690,1.13,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,308.83799999999997,3,3,3.453470000000001,1
CHEMBL2089276,1.3,Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,236.27800000000002,3,1,2.8421200000000004,1
CHEMBL1917461,0.35,Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,346.83900000000017,4,1,4.542340000000003,1
CHEMBL366080,1.8,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(N(C)C2CCN(C)CC2)n1,516.6500000000003,9,2,3.5429200000000023,0
CHEMBL306262,3.2,CCCCCC[C@H]1OC(=O)CNC(=O)[C@@H]([C@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C,655.8340000000001,9,6,0.3812000000000073,0
CHEMBL1950724,0.82,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(C(=O)c2ccccc2)C1)C1CCCCC1,414.55000000000024,4,3,1.6903000000000008,1
CHEMBL2059864,3.19,Cc1cnc(-c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2)[nH]1,398.46600000000007,4,2,4.919840000000003,1
CHEMBL1165028,3.3,O=C(NCCSCc1ccccc1)c1ccccc1,271.38500000000005,2,1,3.349800000000002,1
CHEMBL2158836,2.5,O=C(O)[C@@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,491.4590000000003,4,1,5.244500000000006,0
CHEMBL205807,2.35,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,480.59000000000015,7,2,2.696600000000001,1
CHEMBL576068,1.73,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)cnc2C)n[nH]1,327.3670000000001,6,3,3.267340000000001,1
CHEMBL142715,3.3,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,425.6160000000003,2,0,6.913500000000007,0
CHEMBL409493,2.31,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,468.6010000000002,4,3,4.792900000000004,1
CHEMBL1945297,2.41,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,546.5200000000001,6,5,5.1885000000000066,0
CHEMBL2321991,0.61,OCC[C@]1(c2ccc(Cl)c(Cl)c2)CCCNC1,274.191,2,2,2.9970000000000008,1
CHEMBL2164670,3.57,COc1ccccc1C(C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,492.5950000000003,5,1,3.665980000000003,1
CHEMBL182150,3.13,CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(F)c(F)c3)CC2)nc2ccccc12,425.4830000000002,5,2,4.127100000000002,1
CHEMBL1788268,1.56,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,341.4510000000001,4,2,3.2414000000000023,1
CHEMBL1180288,0.7,O=c1[nH]n(C(c2ccncc2)C2CC2)c(=O)c2c(O)c3ccc(Cl)cc3nc12,394.81800000000004,6,2,2.9914000000000014,1
CHEMBL2158792,2.08,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,503.0580000000002,4,1,5.4287200000000055,0
CHEMBL490512,3.77,O=C(CCc1ccccc1)c1ccccc1,210.276,1,0,3.502100000000002,1
CHEMBL813,-0.9,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,424.52200000000016,5,2,4.744400000000003,1
CHEMBL2158835,2.5,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,491.4590000000003,4,1,5.244500000000006,0
CHEMBL75880,3.02,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,277.496,1,1,5.295400000000005,0
CHEMBL1762545,3.9,COc1cc(Nc2nccc(N(C)c3cc(CO)ccc3C)n2)cc(N2CCOCC2)c1,435.5280000000003,8,2,3.6340200000000022,1
CHEMBL1975242,1.94,O=C(Nc1nc2c(=O)[nH]cnc2s1)c1ccccc1,272.28900000000004,5,2,1.6318999999999997,1
CHEMBL1682948,3.72,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1,446.5470000000001,3,1,5.659400000000005,0
CHEMBL2331753,2.27,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,525.5050000000002,7,2,3.387520000000001,0
CHEMBL74355,1.7,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,373.46800000000013,4,1,3.831000000000003,1
CHEMBL250540,2.43,COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,367.5180000000001,5,2,4.817800000000004,1
CHEMBL1559730,3.2,Cc1cc(C)c2c(n1)sc1c(N3CCN(C)CC3)ncnc12,313.43,6,0,2.6081400000000006,1
CHEMBL2086650,3.27,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,448.5450000000002,8,0,2.5162000000000004,1
CHEMBL237616,0.75,O=C(COc1ccccc1)N1CCOCC1,221.25599999999991,3,0,0.9241999999999999,1
CHEMBL1607641,0.97,Cc1nnsc1C(=O)Nc1ccccc1,219.269,4,1,2.09882,1
CHEMBL1201373,1.07,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,422.56200000000024,5,3,3.715600000000002,1
CHEMBL2179669,-0.38,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,503.4770000000002,6,2,4.191420000000003,0
CHEMBL1479463,2.0,COc1cc(O)cc2occ(-c3ccc(O)cc3)c(=O)c12,284.26700000000005,5,2,2.8798000000000012,1
CHEMBL976,2.43,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41300000000007,2,0,2.5349000000000004,1
CHEMBL1213085,3.55,Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,507.5290000000003,9,2,4.284440000000003,0
CHEMBL2152076,2.5,Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2cccc(Cl)c2)n1,456.9120000000001,6,3,6.059300000000002,0
CHEMBL1467,-0.42,O=c1[nH]cnc2[nH]ncc12,136.114,3,2,-0.35380000000000006,1
CHEMBL1934423,0.78,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOC2)cc1,448.5890000000003,6,2,3.426540000000002,1
CHEMBL119385,2.74,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,436.2700000000001,5,0,5.492700000000003,0
CHEMBL1917421,3.56,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,380.2960000000001,3,1,6.053320000000004,0
CHEMBL207028,2.33,NC(=O)c1sc(-c2ccccc2)cc1N,218.281,3,2,2.0962,1
CHEMBL212777,1.59,Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,364.83200000000016,3,1,5.211340000000003,0
CHEMBL1916532,1.46,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,453.5180000000003,8,1,2.740400000000001,1
CHEMBL2041980,2.4,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,393.39000000000004,5,1,3.815100000000002,1
CHEMBL1682825,2.5,O=C1CCOc2nc(CCc3ccccc3)ccc21,253.30100000000002,3,0,2.8320000000000007,1
CHEMBL1371,2.16,O=c1[nH]c2cc(Cl)ccc2o1,169.56699999999998,2,1,1.7745,1
CHEMBL322122,-0.15,CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,296.36699999999996,5,4,0.4937000000000004,1
CHEMBL2035018,3.3,NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,339.4420000000002,3,1,5.006200000000003,0
CHEMBL1689110,0.4,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,458.4580000000002,5,1,2.675300000000001,1
CHEMBL1770471,3.69,CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1,365.91100000000006,4,2,4.502000000000003,1
CHEMBL1738840,1.69,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,254.29300000000003,4,1,2.1467,1
CHEMBL379787,3.3,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,395.41900000000015,7,1,2.529000000000001,1
CHEMBL447426,2.3,CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,283.80199999999996,4,2,1.6966999999999999,1
CHEMBL418822,3.05,CC(C)C(NC(=O)Cn1c(-c2cccnc2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,530.5030000000003,7,2,3.9312000000000022,0
CHEMBL97,2.16,C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,324.4240000000001,4,1,3.1732000000000014,1
CHEMBL1789941,2.55,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,306.37300000000005,5,1,3.466380000000001,1
CHEMBL294209,1.14,O=S(=O)(Nc1nccs1)c1cc(Cl)ccc1Cl,309.19900000000007,4,1,3.250700000000001,1
CHEMBL2147033,3.32,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,477.5860000000003,5,0,3.4463000000000017,1
CHEMBL2062561,2.97,COc1ccc(-c2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)cc1,345.3660000000001,8,1,2.753680000000001,1
CHEMBL1359777,3.46,Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,388.3890000000001,4,0,4.216640000000003,1
CHEMBL47361,3.99,Oc1ccc2nc(-c3ccccc3)sc2c1,227.28800000000004,3,1,3.6689000000000016,1
CHEMBL168552,1.35,NS(=O)(=O)c1nc2ccccc2s1,214.27100000000002,4,1,0.9437,1
CHEMBL1778642,-0.75,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,375.22900000000016,4,1,3.527300000000002,1
CHEMBL249789,3.99,OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,546.5220000000003,10,4,2.787100000000001,0
CHEMBL59956,2.5,NC(=O)c1ccccc1OCc1ccccc1,227.26299999999998,2,1,2.3645000000000005,1
CHEMBL2142704,0.56,CC1CC(=O)Nc2ccccc2N1,176.219,2,2,1.8291999999999997,1
CHEMBL1068,1.28,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27299999999997,2,1,2.6422000000000008,1
CHEMBL250961,4.0,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1,424.54100000000017,3,1,4.353920000000004,1
CHEMBL1300982,2.8,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,314.29300000000006,6,2,2.8884000000000016,1
CHEMBL1917436,0.2,CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,388.87600000000015,4,2,4.797320000000004,1
CHEMBL1682822,3.0,O=C1CCOc2nc(C#CC3CCCC3)ccc21,241.28999999999996,3,0,2.5885000000000007,1
CHEMBL654,2.82,CN1CCN2c3ncccc3Cc3ccccc3C2C1,265.36,3,0,2.4789000000000003,1
CHEMBL499028,0.91,COc1ccccc1-c1nnc(N)[nH]1,190.206,4,2,1.0624999999999998,1
CHEMBL2171993,1.4,COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1OC,440.54400000000027,6,1,2.33118,1
CHEMBL198114,1.84,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,611.8300000000002,6,1,4.539200000000004,0
CHEMBL1807823,0.12,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,447.6260000000002,7,5,2.873800000000001,1
CHEMBL2057372,0.96,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,516.5840000000004,9,3,0.8484000000000012,0
CHEMBL1682957,3.81,CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,456.6110000000001,3,1,6.298900000000006,0
CHEMBL1951076,2.07,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COC(C)=O,462.52400000000034,7,1,2.735400000000001,1
CHEMBL575448,3.16,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,461.5050000000001,8,3,3.605100000000001,1
CHEMBL1886726,1.73,CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,280.32700000000006,2,1,2.9216000000000006,1
CHEMBL474432,0.84,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,478.44800000000015,7,1,5.400200000000003,0
CHEMBL1807871,1.74,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,516.5160000000002,7,5,4.180600000000003,0
CHEMBL2078873,1.32,NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1,380.42000000000013,4,4,2.665700000000001,1
CHEMBL335744,2.7,CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,291.35400000000004,3,1,3.891300000000002,1
CHEMBL585,1.16,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.26900000000003,7,3,0.8334000000000001,1
CHEMBL74582,3.07,C=CCNS(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,386.779,4,3,2.0561,1
CHEMBL1783119,3.5,COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,403.4420000000001,7,1,3.0711200000000014,1
CHEMBL322271,1.92,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(Cl)c1,514.0690000000003,8,4,3.0618000000000007,0
CHEMBL660,-0.98,NC12CC3CC(CC(C3)C1)C2,151.253,1,1,1.9139,1
CHEMBL2325726,1.7,CNC(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,455.5400000000002,7,2,1.8547999999999996,1
CHEMBL358816,1.02,O=c1ccc(=O)c2ccccc2[nH]1,173.17100000000002,2,1,0.8883000000000001,1
CHEMBL216981,2.32,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,397.43100000000015,7,3,2.898220000000001,1
CHEMBL2346972,2.8,Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,382.3650000000002,6,0,2.361600000000001,1
CHEMBL2036739,3.72,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCCC2)o1,495.9670000000003,7,2,4.262400000000003,1
CHEMBL44722,4.18,CC[C@H](NC(=O)c1c(CN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,423.5600000000001,3,1,5.844500000000005,0
CHEMBL1939749,2.32,CCOC(=O)Nc1cccc([C@@H](c2ccc(C(=O)N(C)CC)cc2)N2CCN(Cc3nc[nH]c3C)CC2)c1,518.6620000000004,6,2,4.285620000000003,0
CHEMBL175296,2.43,Nc1nc(-c2ccccc2)cs1,176.24399999999997,3,1,2.3923000000000005,1
CHEMBL1800526,2.92,COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,333.189,4,1,2.9092000000000002,1
CHEMBL741,1.38,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,256.09599999999995,5,2,2.0098,1
CHEMBL1770477,4.23,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,424.5260000000001,6,2,4.635420000000003,1
CHEMBL1604571,-0.2,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,424.49700000000024,5,2,2.5731,1
CHEMBL426161,2.0,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,442.94700000000034,7,1,4.764600000000004,1
CHEMBL2325714,1.35,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc(N)c3)n2)CC1,374.46600000000007,7,1,1.5960999999999994,1
CHEMBL2177165,2.83,Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,440.48500000000007,8,2,1.393999999999999,1
CHEMBL2325735,2.1,CS(=O)(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,492.0050000000002,7,4,1.3157000000000008,1
CHEMBL2036576,2.36,CN1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cn2)CC1,397.4140000000001,8,2,2.3514,1
CHEMBL1682965,3.18,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(Br)ccc12)c1ccccc1,507.45300000000015,3,1,6.282800000000005,0
CHEMBL1809229,3.2,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(F)cc(F)cn23)n1,513.9360000000001,8,1,4.143600000000003,0
CHEMBL387125,2.23,CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C,488.3970000000002,9,0,2.9111200000000013,1
CHEMBL2325983,3.4,NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,424.93600000000015,5,3,3.1765000000000017,1
CHEMBL2208429,2.95,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,463.36500000000024,5,3,3.503800000000001,1
CHEMBL387545,3.3,COc1cc(N2CCN(C)CC2)c2nc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(N(C)C)c2c1,504.6350000000004,8,1,3.150100000000001,0
CHEMBL2023350,3.4,Cc1nn(C2CCN(C)CC2)cc1-c1cnc(N)c(-c2nc3ccccc3o2)c1,388.47500000000014,7,1,3.9106200000000024,1
CHEMBL1889452,2.11,CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1,266.29999999999995,2,1,2.6740000000000013,1
CHEMBL2216859,3.49,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,440.5510000000002,5,2,4.892200000000003,1
CHEMBL273449,2.37,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(NC(=O)OCC(F)(F)F)c1=O)C(=O)C(F)(F)F,522.4020000000003,7,2,3.2933000000000012,0
CHEMBL509,2.33,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,296.153,2,2,4.743620000000003,1
CHEMBL2164745,0.78,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1,467.5260000000003,10,2,0.7963,1
CHEMBL2023802,3.29,CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,491.5480000000003,8,2,4.613120000000003,1
CHEMBL567161,3.11,CCNc1nc(C#N)nc(Nc2ccccc2)n1,240.27000000000004,6,2,1.9186799999999997,1
CHEMBL1682824,3.2,O=C1CCOc2nc(/C=C/c3ccccc3)ccc21,251.28500000000003,3,0,3.217200000000002,1
CHEMBL184659,2.7,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCCC1,583.6930000000001,10,2,4.648920000000004,0
