"SMILES","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Oral absorption","UNIT {Oral absorption}","Oral absorption {measured, converted}","UNIT {Oral absorption}","Species","AssayID","UNIT {AssayID}","Molecule ChEMBL ID","UNIT {Molecule ChEMBL ID}","Document ChEMBL ID","UNIT {Document ChEMBL ID}","Clinical phase","UNIT {Clinical phase}"
"SCC(C(=O)N1C(CCC1)C(O)=O)C","-","","Captopril","A1552","12036371","-","S1","65.0","% ","65.0","% ","","","-","","-","","-","","-"
"N1(C2=C(C=CC=C2)C=CC3=C1C=CC=C3)C(N)=O","-","-","carbamazepine","A1552","12036371","-","S1","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"C=12C3=C(C=CC=C3)NC1C=CC=C2OCC(CNCCOC4=C(C=CC=C4)OC)O","-","-","Carvedilol","A1552","12036371","-","S1","25.0","% ","25.0","% ","","","-","","-","","-","","-"
"N12C(C(NC(C(C3=CC=C(O)C=C3)N)=O)C1=O)SCC(=C2C(O)=O)C","-","-","Cefadroxil","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"S1C2N(C(=O)C2NC(=O)CN3N=NN=C3)C(=C(C1)CSC=4SC(=NN4)C)C(O)=O","-","","Cefazolin","A1552","12036371","-","S1","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"S1C2N(C(=O)C2NC(=O)C(=NOCC(O)=O)C=3N=C(SC3)N)C(=C(C1)C=C)C(O)=O","-","","Cefixime","A1552","12036371","-","S1","47.0","% ","47.0","% ","","","-","","-","","-","","-"
"S1C2N(C(=O)C2NC(=O)C(N)C3=CC=CC=C3)C(=C(C1)C)C(O)=O","-","","Cephalexin","A1552","12036371","-","S1","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"S1C2N(C(=O)C2NC(=O)C(N)C=3CC=CCC3)C(=C(C1)C)C(O)=O","-","","Cephradine","A1552","12036371","-","S1","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"N1(C(C2=CC=C(Cl)C=C2)C3=CC=CC=C3)CCN(CCOCC(O)=O)CC1","-","-","cetirizine","A1552","12036371","-","S1","75.0","% ","75.0","% ","","","-","","-","","-","","-"
"C1(N(CCCl)CCCl)=CC=C(C=C1)CCCC(O)=O","-","-","Chlorambucil","A1552","12036371","-","S1","87.0","% ","87.0","% ","","","-","","-","","-","","-"
"ClC(Cl)C(=O)NC(C(O)C1=CC=C([N+]([O-])=O)C=C1)CO","-","","Chloramphenicol","A1552","12036371","-","S1","82.0","% ","82.0","% ","","","-","","-","","-","","-"
"ClC1=CC2=C(N(O)CC(N=C2C=C1)=NC)C3=CC=CC=C3","-","","Chlordiazepoxide","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"C12=C(N=CC=C1NC(CCCN(CC)CC)C)C=C(Cl)C=C2","-","-","Chloroquine","A1552","12036371","-","S1","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"C1(C(C2=CC=CC=N2)CCN(C)C)=CC=C(Cl)C=C1","-","-","Chlorpheniramine","A1552","12036371","-","S1","41.0","% ","41.0","% ","","","-","","-","","-","","-"
"N1(C2=C(SC3=C1C=CC=C3)C=CC(=C2)Cl)CCCN(C)C","-","-","Chlorpromazine","A1552","12036371","-","S1","32.0","% ","32.0","% ","","","-","","-","","-","","-"
"C=12C(C3=CC(=C(Cl)C=C3)S(N)(=O)=O)(NC(=O)C1C=CC=C2)O","-","-","Chlorthalidone","A1552","12036371","-","S1","64.0","% ","64.0","% ","","","-","","-","","-","","-"
"P(O)(O)(=O)COC(CN1C=CC(=NC1=O)N)CO","-","","Cidofovir","A1552","12036371","-","S1","3.0","% ","3.0","% ","","","-","","-","","-","","-"
"CNC(NC#N)=NCCSCC1=C(C)NC=N1","-","","Cimetidine","A1552","12036371","-","S1","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"C=12C=C(N3CCNCC3)C(=CC1C(=O)C(=CN2C4CC4)C(O)=O)F","-","-","Ciprofloxacin","A1552","12036371","-","S1","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"C1(=C(C=C(N)C(=C1)Cl)OC)C(NC2C(CN(CCCOC3=CC=C(F)C=C3)CC2)OC)=O","-","-","cisapride","A1552","12036371","-","S1","38.0","% ","38.0","% ","","","-","","-","","-","","-"
"C=12C(C3=CC=C(C=C3)F)(OCC1C=C(C=C2)C#N)CCCN(C)C","-","-","Citalopram","A1552","12036371","-","S1","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"O(C1C(C(OC2OC(C(O)C(OC)(C2)C)C)C(C(OC(C(O)(C(O)C(C(=O)C(CC1(OC)C)C)C)C)CC)=O)C)C)C3OC(CC(N(C)C)C3O)C","-","","Clarithromycin","A1552","12036371","-","S1","55.0","% ","55.0","% ","","","-","","-","","-","","-"
"O1C2N(C(C1=CCO)C(O)=O)C(=O)C2","-","","Clavulanate","A1552","12036371","-","S1","75.0","% ","75.0","% ","","","-","","-","","-","","-"
"ClC(C(NC(=O)C1N(CC(C1)CCC)C)C2OC(SC)C(O)C(O)C2O)C","-","","Clindamycin","A1552","12036371","-","S1","87.0","% ","87.0","% ","","","-","","-","","-","","-"
"C1(OC(C(OCC)=O)(C)C)=CC=C(Cl)C=C1","-","-","Clofibrate","A1552","12036371","-","S1","95.0","% ","95.0","% ","","","-","","-","","-","","-"
"C=12C(C3=C(C=CC=C3)Cl)=NCC(NC1C=CC(=C2)[N+](=O)[O-])=O","-","-","Clonazepam","A1552","12036371","-","S1","98.0","% ","98.0","% ","","","-","","-","","-","","-"
"C1(NC2=NCCN2)=C(C=CC=C1Cl)Cl","-","-","Clonidine","A1552","12036371","-","S1","95.0","% ","95.0","% ","","","-","","-","","-","","-"
"ClC=1C(C2=NOC(=C2C(=O)NC3C4SC(C(N4C3=O)C(O)=O)(C)C)C)=CC=CC1","-","","Cloxacillin","A1552","12036371","-","S1","43.0","% ","43.0","% ","","","-","","-","","-","","-"
"ClC1=C(C=2N(C(N3C(C(N(C(C3([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])=C4C(=NC2C(=C1[H])[H])C(=C(C(=C4[H])[H])[H])[H])[H])[H]","-","","Clozapine","A1552","12036371","-","S1","55.0","% ","55.0","% ","","","-","","-","","-","","-"
"O1C2C34C(C(N(CC3)C)CC5=C4C1=C(OC)C=C5)C=CC2O","-","","Codeine","A1552","12036371","-","S1","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"N(P1(NCCCO1)=O)(CCCl)CCCl","-","-","Cyclophosphamide","A1552","12036371","-","S1","74.0","% ","74.0","% ","","","-","","-","","-","","-"
"O1C(N2C=CC(=NC2=O)N)C(O)C(O)C1CO","-","","Cytarabine","A1552","12036371","-","S1","20.0","% ","20.0","% ","","","-","","-","","-","","-"
"S(C1=CC=C(N)C=C1)(C2=CC=C(N)C=C2)(=O)=O","-","-","dapsone","A1552","12036371","-","S1","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"C1=CC=2NC(=CC2C=C1NS(C)(=O)=O)C(N3CCN(CC3)C4=NC=CC=C4NC(C)C)=O","-","-","Delavirdine","A1552","12036371","-","S1","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"N1(C2=C(CCC3=C1C=CC=C3)C=CC=C2)CCCNC","-","-","Desipramine","A1552","12036371","-","S1","38.0","% ","38.0","% ","","","-","","-","","-","","-"
"C=1(C2=C(NC(CN1)=O)C=CC(=C2)Cl)C3=CC=CC=C3","-","-","Desmethyldiazepam (nordazepam)","A1552","12036371","-","S1","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"FC12C(C3C(C(O)(C(C3)C)C(=O)CO)(CC1O)C)CCC=4C2(C)C=CC(=O)C4","-","","Dexamethasone","A1552","12036371","-","S1","78.0","% ","78.0","% ","","","-","","-","","-","","-"
"C=1(C2=C(N(C)C(CN1)=O)C=CC(=C2)Cl)C3=CC=CC=C3","-","-","Diazepam","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"C12=C(S(NC(=N1)C)(=O)=O)C=C(Cl)C=C2","-","-","diazoxide","A1552","12036371","-","S1","91.0","% ","91.0","% ","","","-","","-","","-","","-"
"C1=C(C(=CC=C1)NC2=C(C=CC=C2Cl)Cl)CC(=O)O","-","-","Diclofenac","A1552","12036371","-","S1","54.0","% ","54.0","% ","","","-","","-","","-","","-"
"ClC1=C(C2=NOC(=C2C(=O)NC3C4SC(C(N4C3=O)C(O)=O)(C)C)C)C(Cl)=CC=C1","-","","Dicloxacillin","A1552","12036371","-","S1","68.0","% ","68.0","% ","","","-","","-","","-","","-"
"O1C(N2C=3NC=NC(=O)C3N=C2)CCC1CO","-","","Didanosine","A1552","12036371","-","S1","38.0","% ","38.0","% ","","","-","","-","","-","","-"
"C1(C2=CC(=C(O)C=C2)C(O)=O)=C(C=C(F)C=C1)F","-","-","Diflunisal","A1552","12036371","-","S1","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"OC12C3C(C4(C(CC3)CC(OC5OC(C(OC6OC(C(OC7OC(C(O)C(O)C7)C)C(O)C6)C)C(O)C5)C)CC4)C)CCC1(C(CC2)C=8COC(=O)C8)C","-","","Digitoxin","A1552","12036371","-","S1","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"OC12C3C(C4(C(CC3)CC(OC5OC(C(OC6OC(C(OC7OC(C(O)C(O)C7)C)C(O)C6)C)C(O)C5)C)CC4)C)CC(O)C1(C(CC2)C=8COC(=O)C8)C","-","","Digoxin","A1552","12036371","-","S1","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"C1=CC=2SC(C(OC(C)=O)C(N(C2C=C1)CCN(C)C)=O)C3=CC=C(C=C3)OC","-","","Diltiazem","A1552","12036371","-","S1","38.0","% ","38.0","% ","","","-","","-","","-","","-"
"CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2","-","-","diphenhydramine","A1552","12036371","-","S1","72.0","% ","72.0","% ","","","-","","-","","-","","-"
"C1(C(C2=CC=CC=N2)(CCN(C(C)C)C(C)C)C(N)=O)=CC=CC=C1","-","-","Disopyramide","A1552","12036371","-","S1","83.0","% ","83.0","% ","","","-","","-","","-","","-"
"CS(NC1=CC=C(OCCN(CCC2=CC=C(C=C2)NS(C)(=O)=O)C)C=C1)(=O)=O","-","-","dofetilide","A1552","12036371","-","S1","96.0","% ","96.0","% ","","","-","","-","","-","","-"
"O(C1CC2N3C(CC(C2)C(=O)C3)C1)C(=O)C=4C=5C(NC4)=CC=CC5","-","","dolasetron","A1552","12036371","-","S1","1.0","% ","1.0","% ","","","-","","-","","-","","-"
"C1(C2=C(COC3=C1C=CC=C3)C=CC=C2)=CCCN(C)C","-","-","Doxepin","A1552","12036371","-","S1","30.0","% ","30.0","% ","","","-","","-","","-","","-"
"O(C1CC(O)(CC=2C1=C(O)C3=C(C2O)C(=O)C4=C(C3=O)C(OC)=CC=C4)C(=O)CO)C5OC(C(O)C(N)C5)C","-","","Doxorubicin","A1552","12036371","-","S1","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"OC1C2C(O)(C(=O)C=3C1C(C4=C(C3O)C(O)=CC=C4)C)C(=O)C(C(=O)C2N(C)C)=C(O)N","-","","Doxycycline","A1552","12036371","-","S1","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"C1(=C(CCC2N(CCCC2)C)C=CC=C1)NC(C3=CC=C(OC)C=C3)=O","-","-","Encainide","A1552","12036371","-","S1","30.0","% ","30.0","% ","","","-","","-","","-","","-"
"O=C(N(CC)CC)C(=CC1=CC([N+]([O-])=O)=C(O)C(O)=C1)C#N","-","","Entacapone","A1552","12036371","-","S1","42.0","% ","42.0","% ","","","-","","-","","-","","-"
"O(C1C(C(OC2OC(C(O)C(OC)(C2)C)C)C(C(OC(C(O)(C(O)C(C(=O)C(CC1(O)C)C)C)C)CC)=O)C)C)C3OC(CC(N(C)C)C3O)C","-","","Erythromycin","A1552","12036371","-","S1","35.0","% ","35.0","% ","","","-","","-","","-","","-"
"N(C(CC)CO)CCNC(CC)CO","-","-","Ethambutol","A1552","12036371","-","S1","77.0","% ","77.0","% ","","","-","","-","","-","","-"
"O(C1C2C(C(C=3C1=CC=4OCOC4C3)C5=CC(OC)=C(O)C(OC)=C5)C(OC2)=O)C6OC7C(OC(OC7)C)C(O)C6O","-","","Etoposide","A1552","12036371","-","S1","52.0","% ","52.0","% ","","","-","","-","","-","","-"
"C1(=NC(CSCCC(=NS(N)(=O)=O)N)=CS1)N=C(N)N","-","-","Famotidine","A1552","12036371","-","S1","45.0","% ","45.0","% ","","","-","","-","","-","","-"
"C(C1=CC=CC=C1)(COC(N)=O)COC(N)=O","-","-","Felbamate","A1552","12036371","-","S1","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"C1(C2C(=C(NC(=C2C(OC)=O)C)C)C(OCC)=O)=C(C(=CC=C1)Cl)Cl","-","-","felodipine","A1552","12036371","-","S1","15.0","% ","15.0","% ","","","-","","-","","-","","-"
"O=C(NC(C)(C)C)C1C2(C(C3C(C4(C(NC(=O)C=C4)CC3)C)CC2)CC1)C","-","","Finasteride","A1552","12036371","-","S1","63.0","% ","63.0","% ","","","-","","-","","-","","-"
"C1(=C(C=CC(=C1)OCC(F)(F)F)OCC(F)(F)F)C(NCC2CCCCN2)=O","-","-","Flecainide","A1552","12036371","-","S1","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"C1=C(C=C(C(C(CN2N=CN=C2)(O)CN3C=NC=N3)=C1)F)F","-","-","Fluconazole","A1552","12036371","-","S1","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"N1=C(C(F)=CNC1=O)N","-","-","Flucytosine","A1552","12036371","-","S1","84.0","% ","84.0","% ","","","-","","-","","-","","-"
"C=12C(C3=C(C=CC=C3)F)=NCC(N(C1C=CC(=C2)[N+](=O)[O-])C)=O","-","-","Flunitrazepam","A1552","12036371","-","S1","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"C1(C(=CNC(N1)=O)F)=O","-","-","Fluorouracil","A1552","12036371","-","S1","28.0","% ","28.0","% ","","","-","","-","","-","","-"
"C1(C(OC2=CC=C(C(F)(F)F)C=C2)CCNC)=CC=CC=C1","-","-","Fluoxetine","A1552","12036371","-","S1","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"C=12N(C3=C(C=CC=C3)SC1C=CC(=C2)C(F)(F)F)CCCN4CCN(CCO)CC4","-","-","Fluphenazine","A1552","12036371","-","S1","3.0","% ","3.0","% ","","","-","","-","","-","","-"
"C1=CC(=CC=C1)C2=CC=C(C=C2F)C(C(=O)O)C","-","-","Flurbiprofen","A1552","12036371","-","S1","92.0","% ","92.0","% ","","","-","","-","","-","","-"
"FC1=CC=C(C2=C(N(C(C)C)C=3C2=CC=CC3)C=CC(O)CC(O)CC(O)=O)C=C1","-","","Fluvastatin","A1552","12036371","-","S1","29.0","% ","29.0","% ","","","-","","-","","-","","-"
"FC(F)(F)C1=C(C(=C(C(=NOC(C(N([H])[H])([H])[H])([H])[H])C(C(C(C(OC([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=C1[H])[H])[H])[H]","-","","fluvoxamine","A1552","12036371","-","S1","53.0","% ","53.0","% ","","","-","","-","","-","","-"
"C1(=C(C=C(Cl)C(=C1)S(N)(=O)=O)NCC2=CC=CO2)C(O)=O","-","-","Furosemide","A1552","12036371","-","S1","71.0","% ","71.0","% ","","","-","","-","","-","","-"
"C1(CC(O)=O)(CCCCC1)CN","-","-","Gabapentin","A1552","12036371","-","S1","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"C12=C(N=CN1COC(CO)CO)C(NC(=N2)N)=O","-","-","Ganciclovir","A1552","12036371","-","S1","4.0","% ","4.0","% ","","","-","","-","","-","","-"
"N1(C2=C(C=C(C(=C2OC)N3CC(C)NCC3)F)C(C(=C1)C(=O)O)=O)C4CC4","-","-","gatifloxacin","A1552","12036371","-","S1","96.0","% ","96.0","% ","","","-","","-","","-","","-"
"C1(=C(C=CC(=C1)C)C)OCCCC(C(O)=O)(C)C","-","-","gemfibrozil","A1552","12036371","-","S1","98.0","% ","98.0","% ","","","-","","-","","-","","-"
"C1(=CC=C(CCNC(C2=CN=C(C)C=N2)=O)C=C1)S(NC(NC3CCCCC3)=O)(=O)=O","-","-","glipizide","A1552","12036371","-","S1","95.0","% ","95.0","% ","","","-","","-","","-","","-"
"C1(Cl)=CC(=C(OC)C=C1)C(NCCC2=CC=C(C=C2)S(NC(NC3CCCCC3)=O)(=O)=O)=O","-","-","glyburide","A1552","12036371","-","S1","82.0","% ","82.0","% ","","","-","","-","","-","","-"
"C=12C(=NN(C1C=CC=C2)C)C(NC3CC4N(C)C(C3)CCC4)=O","-","-","granisetron","A1552","12036371","-","S1","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"C1(C2(CCN(CCCC(C3=CC=C(F)C=C3)=O)CC2)O)=CC=C(Cl)C=C1","-","-","Haloperidol","A1552","12036371","-","S1","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"C=1(C2(C(N(C(O)=NC2=O)C)=O)C)CCCCC1","-","-","Hexobarbital","A1552","12036371","-","S1","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"C1=2C(C=NNC1=NN)=CC=CC2","-","-","Hydralazine","A1552","12036371","-","S1","16.0","% ","16.0","% ","","","-","","-","","-","","-"
"C12=C(C=C(Cl)C(=C1)S(N)(=O)=O)NCNS2(=O)=O","-","-","Hydrochlorothiazide","A1552","12036371","-","S1","71.0","% ","71.0","% ","","","-","","-","","-","","-"
"O1C2C34C(C(N(CC3)C)CC5=C4C1=C(O)C=C5)CCC2=O","-","","Hydromorphone","A1552","12036371","-","S1","42.0","% ","42.0","% ","","","-","","-","","-","","-"
"C(NO)(N)=O","-","-","hydroxyurea","A1552","12036371","-","S1","108.0","% ","108.0","% ","","","-","","-","","-","","-"
"C1(C(C(O)=O)C)=CC=C(CC(C)C)C=C1","-","-","Ibuprofen","A1552","12036371","-","S1","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"O(C1CC(O)(CC2=C1C(O)=C3C(=C2O)C(=O)C=4C(C3=O)=CC=CC4)C(=O)C)C5OC(C(O)C(N)C5)C","-","","Idarubicin","A1552","12036371","-","S1","28.0","% ","28.0","% ","","","-","","-","","-","","-"
"N1(C2=C(CCC3=C1C=CC=C3)C=CC=C2)CCCN(C)C","-","-","Imipramine","A1552","12036371","-","S1","42.0","% ","42.0","% ","","","-","","-","","-","","-"
"OC(CN1C(CN(CC1)CC=2C=CC=NC2)C(=O)NC(C)(C)C)CC(C(=O)NC3C(O)CC=4C3=CC=CC4)CC5=CC=CC=C5","-","","Indinavir","A1552","12036371","-","S1","65.0","% ","65.0","% ","","","-","","-","","-","","-"
"C12=C(C(CC(O)=O)=C(N1C(C3=CC=C(Cl)C=C3)=O)C)C=C(OC)C=C2","-","-","Indomethacin","A1552","12036371","-","S1","98.0","% ","98.0","% ","","","-","","-","","-","","-"
"C12(C(N(CC3=CC=C(C4=C(C=5NN=NN5)C=CC=C4)C=C3)C(=N1)CCCC)=O)CCCC2","-","","Irbesartan","A1552","12036371","-","S1","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"O1C2C(OCC2O)C(O[N+]([O-])=O)C1","-","","Isosorbide 5-mononitrate","A1552","12036371","-","S1","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"O1C2C(OCC2O[N+]([O-])=O)C(O[N+]([O-])=O)C1","-","","isosorbide dinitrate","A1552","12036371","-","S1","22.0","% ","22.0","% ","","","-","","-","","-","","-"
"O1C2C(OCC2O)C(O[N+]([O-])=O)C1","-","","Isosorbide-2-mononitrate","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"C=1(C2C(=C(NC(=C2C(OC)=O)C)C)C(OC(C)C)=O)C=3C(C=CC1)=NON3","-","-","Isradipine","A1552","12036371","-","S1","19.0","% ","19.0","% ","","","-","","-","","-","","-"
"ClC1=C(C2(OC(CO2)COC3=CC=C(N4CCN(CC4)C5=CC=C(N6C(=O)N(N=C6)C(CC)C)C=C5)C=C3)CN7N=CN=C7)C=CC(Cl)=C1","-","","itraconazole","A1552","12036371","-","S1","55.0","% ","55.0","% ","","","-","","-","","-","","-"
"C1(C2(C(CCCC2)=O)NC)=C(C=CC=C1)Cl","-","-","ketamine","A1552","12036371","-","S1","20.0","% ","20.0","% ","","","-","","-","","-","","-"
"C1=CC(=CC=C1)C(C2=CC=CC(=C2)C(C(O)=O)C)=O","-","-","Ketoprofen","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"C1=CC=C(C(=O)C=2N3C(=CC2)C(CC3)C(O)=O)C=C1","-","-","Ketorolac","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"OC1=C(C(N)=O)C=C(C=C1)C(O)CNC(C)CCC2=CC=CC=C2","-","-","Labetalol","A1552","12036371","-","S1","18.0","% ","18.0","% ","","","-","","-","","-","","-"
"S1CC(OC1CO)N2C=CC(=NC2=O)N","-","","Lamivudine","A1552","12036371","-","S1","86.0","% ","86.0","% ","","","-","","-","","-","","-"
"C1(C2=C(C(=CC=C2)Cl)Cl)=C(N=C(N)N=N1)N","-","-","lamotrigine","A1552","12036371","-","S1","98.0","% ","98.0","% ","","","-","","-","","-","","-"
"C12=C(N=C(N1)S(CC=3C(=C(C=CN3)OCC(F)(F)F)C)=O)C=CC=C2","-","","Lansoprazole","A1552","12036371","-","S1","81.0","% ","81.0","% ","","","-","","-","","-","","-"
"N1(C(C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N)N=CN=C1","-","-","Letrozole","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"O=C1N=C(NC=2NCC(N(C21)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)N","-","","Leucovorin","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"O=C1N(CCC1)C(CC)C(=O)N","-","","Levetiracetam","A1552","12036371","-","S1","100.0","% ","100.0","% ","","","-","","-","","-","","-"
"OC=1C=C(CC(N)C(O)=O)C=CC1O","-","","levodopa","A1552","12036371","-","S1","41.0","% ","41.0","% ","","","-","","-","","-","","-"
"FC1=C(N2CCN(CC2)C)C=3OCC(N4C3C(=C1)C(=O)C(=C4)C(O)=O)C","-","","levofloxacin","A1552","12036371","-","S1","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"C1(NC(=O)CN(CC)CC)=C(C=CC=C1C)C","-","-","lidocaine","A1552","12036371","-","S1","35.0","% ","35.0","% ","","","-","","-","","-","","-"
"N1(C(CCC1)C(O)=O)C(C(NC(CCC2=CC=CC=C2)C(O)=O)CCCCN)=O","-","-","lisinopril","A1552","12036371","-","S1","25.0","% ","25.0","% ","","","-","","-","","-","","-"
"OC1N=C(C2=CC=CC=C2Cl)C3=CC(Cl)=CC=C3NC1=O","-","-","Lorazepam","A1552","12036371","-","S1","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"N1(C(=NC(=C1CO)Cl)CCCC)CC2=CC=C(C3=C(C4=NN=NN4)C=CC=C3)C=C2","-","-","Losartan","A1552","12036371","-","S1","36.0","% ","36.0","% ","","","-","","-","","-","","-"
"O(C1C2C(C(C=CC2=CC(C1)C)C)CCC3OC(=O)CC(O)C3)C(=O)C(CC)C","-","","Lovastatin","A1552","12036371","-","S1","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"C12=C(NC(=N1)NC(OC)=O)C=CC(=C2)C(C3=CC=CC=C3)=O","-","-","mebendazole","A1552","12036371","-","S1","3.0","% ","3.0","% ","","","-","","-","","-","","-"
"OC1(C2(C(C3C(C4(C(C(C3)C)=CC(=O)CC4)C)CC2)CC1)C)C(=O)C","-","","Medroxyprogesterone","A1552","12036371","-","S1","10.0","% ","10.0","% ","","","-","","-","","-","","-"
"ClCCN(C1=CC=C(CC(N)C(O)=O)C=C1)CCCl","-","","Melphalan","A1552","12036371","-","S1","71.0","% ","71.0","% ","","","-","","-","","-","","-"
"C1(C2=CC=CC=C2)(C(OCC)=O)CCN(C)CC1","-","-","meperidine","A1552","12036371","-","S1","52.0","% ","52.0","% ","","","-","","-","","-","","-"
"C12=C(N=CNC1=S)N=CN2","-","-","Mercaptopurine","A1552","12036371","-","S1","12.0","% ","12.0","% ","","","-","","-","","-","","-"
"C(NC(=N)N)(=N)N(C)C","-","-","metformin","A1552","12036371","-","S1","52.0","% ","52.0","% ","","","-","","-","","-","","-"
"C(C1=CC=CC=C1)(C2=CC=CC=C2)(CC(N(C)C)C)C(CC)=O","-","-","Methadone","A1552","12036371","-","S1","92.0","% ","92.0","% ","","","-","","-","","-","","-"
"OC(=O)C(NC(=O)C1=CC=C(N(CC=2N=C3C(=NC2)N=C(N=C3N)N)C)C=C1)CCC(O)=O","-","","Methotrexate","A1552","12036371","-","S1","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"C(O)(=O)C(CC1=CC(=C(O)C=C1)O)(C)N","-","-","Methyldopa","A1552","12036371","-","S1","25.0","% ","25.0","% ","","","-","","-","","-","","-"
"C1(C(C2CCCCN2)C(OC)=O)=CC=CC=C1","-","-","Methylphenidate","A1552","12036371","-","S1","14.0","% ","14.0","% ","","","-","","-","","-","","-"
"OC1(C2(C(C3C(C(O)C2)C4(C(C(C3)C)=CC(=O)C=C4)C)CC1)C)C(=O)CO","-","","Methylprednisolone","A1552","12036371","-","S1","82.0","% ","82.0","% ","","","-","","-","","-","","-"
"ClC=1C=C(C(=O)NCCN(CC)CC)C(OC)=CC1N","-","","Metoclopramide","A1552","12036371","-","S1","76.0","% ","76.0","% ","","","-","","-","","-","","-"
"C1(=CC=C(CCOC)C=C1)OCC(CNC(C)C)O","-","-","metoprolol","A1552","12036371","-","S1","38.0","% ","38.0","% ","","","-","","-","","-","","-"
"N1(C(=CN=C1C)[N+](=O)[O-])CCO","-","-","Metronidazole","A1552","12036371","-","S1","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"C1=CC=C(C(OCC(N)C)=C1C)C","-","-","Mexiletine","A1552","12036371","-","S1","87.0","% ","87.0","% ","","","-","","-","","-","","-"
"C12=C(C(C3=C(C=CC=C3)F)=NCC=4N1C(=NC4)C)C=C(Cl)C=C2","-","-","Midazolam","A1552","12036371","-","S1","44.0","% ","44.0","% ","","","-","","-","","-","","-"
"OC12C(CC3C(C1=O)=C(O)C=4C(C3)=C(N(C)C)C=CC4O)C(N(C)C)C(=O)C(C2=O)=C(O)N","-","","Minocycline","A1552","12036371","-","S1","98.0","% ","98.0","% ","","","-","","-","","-","","-"
"OC1C(C(CCCCCCC(OC)=O)C(=O)C1)C=CCC(O)(CCCC)C","-","","Misoprostol","A1552","12036371","-","S1","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"C(C1=CC=CC=C1)(C2=CC=CC=C2)S(CC(N)=O)=O","-","-","Modafinil","A1552","12036371","-","S1","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"O1C2C34C(C(N(CC3)C)CC5=C4C1=C(O)C=C5)C=CC2O","-","","Morphine","A1552","12036371","-","S1","24.0","% ","24.0","% ","","","-","","-","","-","","-"
"S(CC1=C(N2C(OC1)C(OC)(NC(=O)C(C3=CC=C(O)C=C3)C(O)=O)C2=O)C(O)=O)C=4N(N=NN4)C","-","","Moxalactam(Latamoxef)","A1552","12036371","-","S1","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"FC1=C(N2CC3C(NCCC3)C2)C(OC)=C4N(C5CC5)C=C(C(=O)C4=C1)C(O)=O","-","","moxifloxacin","A1552","12036371","-","S1","86.0","% ","86.0","% ","","","-","","-","","-","","-"
